n_ID	f_DROPS_RATE	n_NUMBER_MIN	n_NUMBER_MAX	n_ITEM_1	n_WEIGHT_1	n_ITEM_2	n_WEIGHT_2	n_ITEM_3	n_WEIGHT_3	n_ITEM_4	n_WEIGHT_4	n_ITEM_5	n_WEIGHT_5	n_ITEM_6	n_WEIGHT_6	n_ITEM_7	n_WEIGHT_7	n_ITEM_8	n_WEIGHT_8	n_ITEM_9	n_WEIGHT_9	n_ITEM_10	n_WEIGHT_10	n_ITEM_11	n_WEIGHT_11	n_ITEM_12	n_WEIGHT_12	n_ITEM_13	n_WEIGHT_13	n_ITEM_14	n_WEIGHT_14	n_ITEM_15	n_WEIGHT_15	n_ITEM_16	n_WEIGHT_16	n_ITEM_17	n_WEIGHT_17	n_ITEM_18	n_WEIGHT_18	n_ITEM_19	n_WEIGHT_19	n_ITEM_20	n_WEIGHT_20	n_ITEM_21	n_WEIGHT_21	n_ITEM_22	n_WEIGHT_22	n_ITEM_23	n_WEIGHT_23	n_ITEM_24	n_WEIGHT_24	n_ITEM_25	n_WEIGHT_25	n_ITEM_26	n_WEIGHT_26	n_ITEM_27	n_WEIGHT_27	n_ITEM_28	n_WEIGHT_28	n_ITEM_29	n_WEIGHT_29	n_ITEM_30	n_WEIGHT_30
8015	100.0	2	2	2600351	1	2605001	500	2600365	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8016	100.0	2	3	2600101	2434	2600102	2433	2600103	2433	2600303	1200	2600304	1200	2406954	100	2406955	100	2406956	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8017	100.0	2	3	2600151	3800	2600152	3800	2600303	1200	2600304	1200	2406954	100	2406955	100	2406956	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8018	100.0	2	3	2600351	1	2605001	500	2600365	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8019	100.0	2	3	0	0	2600028	6000	0	0	0	0	0	0	0	0	2600041	200	2600042	500	2600043	500	2600303	250	2600304	250	2406954	100	2406955	100	2406956	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8020	100.0	2	3	2600351	1	2605001	500	2600365	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8021	100.0	3	3	2600101	2434	2600102	2433	2600103	2433	2600304	1200	2600305	1200	2406954	100	2406955	100	2406956	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8022	100.0	3	3	2600151	3800	2600152	3800	2600304	1200	2600305	1200	2406954	100	2406955	100	2406956	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8023	100.0	3	3	2600351	1	2605001	333	2600365	333	2600099	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8024	100.0	3	3	0	0	0	0	0	0	2600029	8000	0	0	0	0	2600041	200	2600042	500	2600043	500	2600304	250	2600305	250	2406954	100	2406955	100	2406956	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8025	100.0	3	3	2600351	1	2605001	333	2600365	333	2600099	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8026	100.0	1	1	2600101	2434	2600102	2433	2600103	2433	2600301	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8027	100.0	1	1	2600151	3800	2600152	3800	2600301	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8028	100.0	1	1	2600351	1	2605001	500	2600365	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8029	100.0	1	1	2600281	100	2600282	100	2600283	100	2600284	100	2600285	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8901	100.0	1	1	2400709	300	2600044	100	2600045	100	2600046	100	0	0	2400063	100	2401029	150	0	0	2600554	100	0	0	0	0	0	0	2600051	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8902	100.0	1	1	2400710	300	2600041	100	2600042	100	2600043	100	2405558	50	2400063	50	2401030	100	2401403	50	2600555	50	2600364	50	0	0	0	0	2600053	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8903	100.0	1	1	2400711	300	2600041	100	2600042	100	2600043	100	2405559	50	2400063	50	2401031	100	2401403	50	2600556	50	2600557	50	0	0	0	0	2600054	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8904	100.0	1	1	2400712	300	2600041	100	2600042	100	2600043	100	2405560	50	2400063	50	2401032	100	2401403	50	2600558	25	2600559	25	2600560	25	2600561	25	2600055	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8905	100.0	1	1	2400709	300	2600044	100	2600045	100	2600046	100	2405557	150	2400063	50	2401029	100	2401403	50	0	0	0	0	0	0	0	0	2600052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8990	100.0	1	1	2200225	100	2200425	100	2200625	100	2200825	100	2201025	100	2201225	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9001	100.0	50	50	3509539	50	2401029	50	2401041	50	2401001	50	2400834	50	2400701	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9002	100.0	50	50	3509539	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9003	100.0	50	50	2400064	50	2600508	50	2600510	50	2600512	50	2600513	50	2600514	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9004	100.0	50	50	2401451	500	2401452	300	2401453	150	2401454	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9005	100.0	50	50	2400091	50	2400092	50	2400093	50	2400094	50	2400095	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9006	100.0	50	50	2400407	50	2400408	50	2400409	50	2400410	50	2400411	50	2400412	50	0	5	2400414	5	2400415	5	2400416	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9007	100.0	50	50	2400701	500	2400702	300	2400703	100	2400704	50	2400705	30	2400706	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9008	100.0	50	50	2400834	500	2400835	300	2400836	100	2400837	50	2400838	30	2400839	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9009	100.0	50	50	2400822	100	2400823	100	2400824	50	2400825	100	2400826	50	2400827	50	2400828	100	2400829	100	2400830	100	2400831	100	2400832	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9010	100.0	50	50	2400901	100	2400902	100	2400903	50	2400904	100	2400905	50	2400906	50	2400907	100	2400908	100	2400909	100	2400910	100	2400911	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9011	100.0	50	50	2401325	50	2401329	50	2401333	50	2401337	50	2401341	50	2401345	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9012	100.0	50	50	2405001	50	2405002	50	2405003	50	2405004	50	2405005	50	2405006	50	2405007	50	2405008	50	2405009	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9901	100.0	1	1	2208939	2	2208946	2	2208953	2	2208960	2	2208967	2	2208974	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	100.0	50	100	2401159	50	2401160	50	2401161	50	2401259	50	2401260	50	2401261	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
