n_ID	n_NPC_TALK1	n_PLAYER_ANSWER1_1	n_QUEST_FLAG1_1	n_PLAYER_ANSWER1_2	n_QUEST_FLAG1_2	n_PLAYER_ANSWER1_3	n_QUEST_FLAG1_3	n_PLAYER_ANSWER1_4	n_QUEST_FLAG1_4	n_NPC_TALK2	n_PLAYER_ANSWER2_1	n_QUEST_FLAG2_1	n_PLAYER_ANSWER2_2	n_QUEST_FLAG2_2	n_PLAYER_ANSWER2_3	n_QUEST_FLAG2_3	n_PLAYER_ANSWER2_4	n_QUEST_FLAG2_4	n_NPC_TALK3	n_PLAYER_ANSWER3_1	n_QUEST_FLAG3_1	n_PLAYER_ANSWER3_2	n_QUEST_FLAG3_2	n_PLAYER_ANSWER3_3	n_QUEST_FLAG3_3	n_PLAYER_ANSWER3_4	n_QUEST_FLAG3_4	n_NPC_TALK4	n_PLAYER_ANSWER4_1	n_QUEST_FLAG4_1	n_PLAYER_ANSWER4_2	n_QUEST_FLAG4_2	n_PLAYER_ANSWER4_3	n_QUEST_FLAG4_3	n_PLAYER_ANSWER4_4	n_QUEST_FLAG4_4	n_NPC_TALK5	n_PLAYER_ANSWER5_1	n_QUEST_FLAG5_1	n_PLAYER_ANSWER5_2	n_QUEST_FLAG5_2	n_PLAYER_ANSWER5_3	n_QUEST_FLAG5_3	n_PLAYER_ANSWER5_4	n_QUEST_FLAG5_4	n_NPC_ACCEPTED	n_PLAYER_ACCEPTED	n_NPC_COMPLETEL1	n_PLAYER_COMPLETEL1	n_NPC_COMPLETEL2	n_PLAYER_COMPLETEL2	n_NPC_COMPLETEL3	n_PLAYER_COMPLETEL3	n_NPC_BONUS	n_BONUS_QUEST_FLAG	s_ROLE_TALK	s_ROLE_ACCEPTED	s_ROLE_COMPLETE	s_ROLE_BONUS
1077	1	2	1	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;SAILIAN_1\n2;SAILIAN_3\n\n\n	1;SAILIAN_1	1;SAILIAN_1\n\n	SAILIAN_1
1078	1	2	1	3	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2	1;SAILIAN_1\n2;SAILIAN_3\n\n\n	1;SAILIAN_1	1;SAILIAN_1\n\n	SAILIAN_1
1079	1	2	1	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1080	1	2	1	3	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2	1;SAILIAN_1\n2;SAILIAN_3\n\n\n	1;SAILIAN_1	1;SAILIAN_1\n\n	SAILIAN_1
1081	1	2	1	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;SAILIAN_2	1;SAILIAN_2	1;SAILIAN_2\n\n	SAILIAN_1
1082	1	2	0	0	0	0	0	0	0	3	4	1	5	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	11	12	0	0	13	2				
1083	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1084	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1085	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	0	0	11	2				
1086	1	2	1	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1087	1	2	1	3	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2	1;SAILIAN_2\n\n\n\n	1;SAILIAN_2	1;SAILIAN_2\n\n	SAILIAN_1
1088	1	2	1	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;SAILIAN_1\n2;SAILIAN_3\n\n\n	1;SAILIAN_1	1;SAILIAN_1\n\n	SAILIAN_1
1089	1	2	1	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1090	1	2	0	3	1	4	0	0	0	5	6	1	7	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	13	14	0	0	15	2				
1091	1	2	0	3	0	4	0	0	0	5	6	0	7	0	8	0	0	0	9	10	0	0	0	0	0	0	0	11	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	15	16	17	18	19	20	21	2				
1092	1	2	0	3	0	4	0	0	0	5	6	0	7	0	0	0	0	0	8	9	0	0	0	0	0	0	0	10	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	14	15	16	17	18	19	20	2				
1093	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	7	0	0	0	0	0	8	9	1	10	0	11	0	0	0	12	13	1	14	1	15	1	0	0	16	17	18	19	0	0	0	0	20	2	1;SAILIAN_1\n2;SAILIAN_2\n3;SAILIAN_1\n4;SAILIAN_2\n5;SAILIAN_2	1;SAILIAN_2	1;SAILIAN_3\n\n	SAILIAN_0
1094	1	2	1	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;SAILIAN_2\n\n\n\n	1;SAILIAN_2	1;SAILIAN_2\n\n	SAILIAN_1
1095	1	2	1	3	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2	1;SAILIAN_1\n2;SAILIAN_3\n\n\n	1;SAILIAN_1	1;SAILIAN_1\n\n	SAILIAN_1
1096	1	2	0	3	0	4	0	0	0	5	6	0	7	0	0	0	0	0	8	9	1	10	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	14	15	0	0	0	0	16	2	1;SHADOW_MASK_0\n2;SHADOW_MASK_0\n3;SHADOW_MASK_0\n\n	1;SAILIAN_0	1;SAILIAN_2\n\n	SAILIAN_1
1097	1	2	0	3	0	4	0	0	0	5	6	0	7	0	0	0	0	0	8	9	1	10	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	14	15	0	0	0	0	16	2	1;SHADOW_MASK_0\n2;SHADOW_MASK_0\n3;SHADOW_MASK_0\n\n	1;SAILIAN_0	1;SAILIAN_2\n\n	SAILIAN_1
1098	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1099	1	2	0	3	0	0	0	0	0	4	5	0	6	0	0	0	0	0	7	8	0	9	0	0	0	0	0	10	11	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	15	16	0	0	0	0	17	2				
1501	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
1502	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
1503	1	2	0	3	1	4	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	11	12	13	14	15	2				
1504	1	2	0	3	0	0	0	0	0	4	5	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	8	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	12	13	14	15	16	17	18	2	1;SAILIAN_1\n2;SAILIAN_0\n3;SAILIAN_0\n4;SAILIAN_1\n	1;ANGELINA_1	1;ANGELINA_1\n2;ANGELINA_2\n3;ANGELINA_2	ANGELINA_1
1505	1	2	0	3	0	4	0	0	0	5	6	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	9	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	13	14	15	16	0	0	17	2	1;SHADOW_0\n2;SHADOW_0\n3;SHADOW_2\n4;SHADOW_0\n			
1506	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	7	8	0	0	9	2	1;SHADOW_3\n\n\n\n	1;SAILIAN_0	1;SAILIAN_3\n2;SAILIAN_0\n	SAILIAN_1
1507	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;SAILIAN_0\n2;SAILIAN_3\n\n\n	1;SHADOW_1	1;SHADOW_3\n\n	SHADOW_2
1508	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
1509	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
1510	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2				
1511	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	11	12	13	2			1;SHADOW_2\n2;SHADOW_1\n3;SHADOW_1	SHADOW_1
1512	1	2	0	0	0	0	0	0	0	3	4	0	5	0	6	1	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2	1;SAILIAN_0\n2;SAILIAN_0\n3;SAILIAN_1\n\n		1;SAILIAN_0\n\n	SAILIAN_0
1513	1	2	0	0	0	0	0	0	0	3	4	0	5	0	6	1	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2	1;SHADOW_1\n2;SHADOW_0\n3;SHADOW_1\n\n		1;SHADOW_3\n\n	SHADOW_0
1514	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;SAILIAN_3\n2;SAILIAN_0\n3;SAILIAN_0\n\n	1;SAILIAN_0	1;SAILIAN_0\n\n	SAILIAN_0
1515	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;ANGELINA_3\n2;ANGELINA_1\n3;ANGELINA_2\n\n	1;ANGELINA_0	1;ANGELINA_1\n\n	ANGELINA_2
1516	1	2	0	0	0	0	0	0	0	3	4	0	5	0	0	0	0	0	6	7	0	0	0	0	0	0	0	8	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	12	13	0	0	0	0	14	2	1;SAILIAN_0\n2;SAILIAN_3\n3;SAILIAN_3\n4;SAILIAN_0\n	1;SAILIAN_0	1;SAILIAN_0\n\n	SAILIAN_0
1517	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;SAILIAN_0\n\n\n\n	1;SAILIAN_0	1;SAILIAN_0\n\n	SAILIAN_3
1518	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1;SAILIAN_0\n\n\n\n			
1519	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	11	12	13	2		1;SAILIAN_0	1;SAILIAN_0\n\n	SAILIAN_0
1520	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	11	12	0	0	13	2	1;SAILIAN_0			
1521	1	2	0	0	0	0	0	0	0	3	4	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2		1;PLATO_0	1;PLATO_0	PLATO_1
1522	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2	1;PLATO_0			
1523	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1524	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
1525	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1526	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
1527	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
1528	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1529	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	7	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2				
1530	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1531	1	2	0	0	0	0	0	0	0	3	4	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2				
1532	1	2	0	0	0	0	0	0	0	3	4	1	5	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	10	11	0	0	0	0	12	2	1;PLATO_0	1;PLATO_0	1;PLATO_0	PLATO_0
1533	1	2	0	0	0	0	0	0	0	3	4	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2		1;ODYSSEY_0	1;ODYSSEY_0	ODYSSEY_0
1534	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	13	14	0	0	15	2	1;ODYSSEY_0			
1535	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
1536	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
1537	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1538	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2				
1539	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
1540	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	7	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2				
1541	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1542	1	2	0	0	0	0	0	0	0	3	4	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2				
1543	1	2	0	0	0	0	0	0	0	3	4	1	5	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	10	11	12	13	0	0	14	2	1;ODYSSEY_0	1;ODYSSEY_0	1;ODYSSEY_0	ODYSSEY_0
1544	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;YAMA_0	1;YAMA_0	1;YAMA_0	YAMA_0
1545	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	0	0	11	2				
1546	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;YAMA_0	1;YAMA_0	1;YAMA_0	YAMA_0
1547	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1548	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;BABAROSA_0	1;BABAROSA_0	1;BABAROSA_0	BABAROSA_0
1549	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;MEDEA_0	1;MEDEA_0	1;MEDEA_0	MEDEA_0
1550	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;BABAROSA_0	1;BABAROSA_0	1;BABAROSA_0	BABAROSA_0
1551	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;MEDEA_0	1;MEDEA_0	1;MEDEA_0	MEDEA_0
1552	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;JASON_0	1;JASON_0	1;JASON_0	JASON_0
1553	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
1554	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;SHADOW_0	1;SHADOW_0	1;SHADOW_0	SHADOW_0
1555	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
1556	1	2	0	3	0	0	0	0	0	4	5	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	8	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	12	13	0	0	0	0	14	2	1;BISMARCK_0	1;BISMARCK_0	1;BISMARCK_0	BISMARCK_0
1557	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1558	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1559	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;BISMARCK_0	1;BISMARCK_0	1;BISMARCK_0	BISMARCK_0
1560	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;BISMARCK_0	1;BISMARCK_0	1;BISMARCK_0	BISMARCK_0
1561	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1562	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
1563	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;BISMARCK_0	1;BISMARCK_0	1;BISMARCK_0	BISMARCK_0
1564	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;NELSON_0	1;NELSON_0	1;NELSON_0	NELSON_0
1568	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
1569	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
1570	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;PLATO_0	1;PLATO_0	1;PLATO_0	PLATO_0
1573	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;PLATO_0	1;PLATO_0	1;PLATO_0	PLATO_0
1574	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
2000	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;MEDEA_2\n2;MEDEA_0\n\n\n		1;MEDEA_0\n\n	MEDEA_3
2001	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	11	12	0	0	13	2	1;MEDEA_0\n2;MEDEA_2\n3;MEDEA_0\n\n		1;MEDEA_2\n2;MEDEA_1\n	MEDEA_1
