n_ID	s_NAME	n_TYPE	n_EQUIPTYPE	n_MOB_RANK	n_LEVEL_MIN	n_LEVEL_MAX	n_WEIGHT	n_EFFECT	n_ADDITIONAL_LEVEL	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
12243	傳奇	1	130943	478	1	255	2	22243	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12244	傳奇	1	130943	478	1	255	2	22244	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12245	傳奇	1	130943	478	1	255	2	22245	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12246	傳奇	1	130943	478	1	255	2	22246	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12247	傳奇	1	130943	478	1	255	2	22247	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12248	傳奇	1	130943	478	1	255	2	22248	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12249	傳奇	1	130943	478	1	255	2	22249	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12250	傳奇	1	130943	478	1	255	2	22250	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12251	傳奇	1	130943	478	1	255	2	22251	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12252	傳奇	1	130943	478	1	255	2	22252	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12253	傳奇	1	130943	478	1	255	2	22253	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12254	傳奇	1	130943	478	1	255	2	22254	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12255	傳奇	1	130943	478	1	255	2	22255	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12256	傳奇	1	130943	478	1	255	2	22256	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12257	傳奇	1	130943	478	1	255	2	22257	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12258	傳奇	1	130943	478	1	255	2	22258	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12259	傳奇	1	130943	478	1	255	2	22259	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12260	傳奇	1	130943	478	1	255	2	22260	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12261	傳奇	1	130943	478	1	255	2	22261	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12262	傳奇	1	130943	478	1	255	2	22262	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12263	傳奇	1	130943	478	1	255	2	22263	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12264	傳奇	1	130943	478	1	255	2	22264	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12265	傳奇	1	130943	478	1	255	2	22265	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12266	傳奇	1	130943	478	1	255	2	22266	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12267	傳奇	1	130943	478	1	255	2	22267	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12268	傳奇	1	130943	478	1	255	2	22268	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12269	傳奇	1	130943	478	1	255	2	22269	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12270	傳奇	1	130943	478	1	255	2	22270	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12271	傳奇	1	130943	478	1	255	2	22271	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12272	傳奇	1	130943	478	1	255	2	22272	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12273	傳奇	1	130943	478	1	255	2	22273	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12274	傳奇	1	130943	478	1	255	2	22274	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12275	傳奇	1	130943	478	1	255	2	22275	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12276	傳奇	1	130943	478	1	255	2	22276	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12277	傳奇	1	130943	478	1	255	2	22277	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12278	傳奇	1	130943	478	1	255	2	22278	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12279	傳奇	1	130943	478	1	255	2	22279	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12280	傳奇	1	130943	478	1	255	2	22280	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12281	傳奇	1	130943	478	1	255	2	22281	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12282	傳奇	1	130943	478	1	255	2	22282	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12283	傳奇	1	130943	478	1	255	2	22283	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12284	傳奇	1	130943	478	1	255	2	22284	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12285	傳奇	1	130943	478	1	255	2	22285	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12286	傳奇	1	130943	478	1	255	2	22286	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12287	傳奇	1	130943	478	1	255	2	22287	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12288	傳奇	1	130943	478	1	255	2	22288	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12289	傳奇	1	130943	478	1	255	2	22289	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12290	傳奇	1	130943	478	1	255	2	22290	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12291	傳奇	1	130943	478	1	255	2	22291	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12292	傳奇	1	130943	478	1	255	2	22292	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12293	傳奇	1	130943	478	1	255	2	22293	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12294	傳奇	1	130943	478	1	255	2	22294	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12295	傳奇	1	130943	478	1	255	2	22295	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12296	傳奇	1	130943	478	1	255	2	22296	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12297	傳奇	1	130943	478	1	255	2	22297	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12298	傳奇	1	130943	478	1	255	2	22298	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12299	傳奇	1	130943	478	1	255	2	22299	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12300	傳奇	1	130943	478	1	255	2	22300	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12301	傳奇	1	130943	478	1	255	2	22301	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12302	傳奇	1	130943	478	1	255	2	22302	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12303	傳奇	1	130943	478	1	255	2	22303	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12304	傳奇	1	130943	478	1	255	2	22304	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12305	傳奇	1	130943	478	1	255	2	22305	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12306	傳奇	1	130943	478	1	255	2	22306	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12307	傳奇	1	130943	478	1	255	2	22307	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12308	傳奇	1	130943	478	1	255	2	22308	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12309	傳奇	1	130943	478	1	255	2	22309	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12310	傳奇	1	130943	478	1	255	2	22310	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12311	傳奇	1	130943	478	1	255	2	22311	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12312	傳奇	1	130943	478	1	255	2	22312	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12313	傳奇	1	130943	478	1	255	2	22313	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12314	傳奇	1	130943	478	1	255	2	22314	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12315	傳奇	1	130943	478	1	255	2	22315	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12316	傳奇	1	130943	478	1	255	2	22316	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12317	傳奇	1	130943	478	1	255	2	22317	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12318	傳奇	1	130943	478	1	255	2	22318	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12319	傳奇	1	130943	478	1	255	2	22319	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12320	傳奇	1	130943	478	1	255	2	22320	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12321	傳奇	1	130943	478	1	255	2	22321	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12322	傳奇	1	130943	478	1	255	2	22322	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12323	傳奇	1	130943	478	1	255	2	22323	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12324	傳奇	1	130943	478	1	255	2	22324	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12325	傳奇	1	130943	478	1	255	2	22325	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12326	傳奇	1	130943	478	1	255	2	22326	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12327	傳奇	1	130943	478	1	255	2	22327	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12328	傳奇	1	130943	478	1	255	2	22328	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12329	傳奇	1	130943	478	1	255	2	22329	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12330	傳奇	1	130943	478	1	255	2	22330	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12331	傳奇	1	130943	478	1	255	2	22331	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12332	傳奇	1	130943	478	1	255	2	22332	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12333	傳奇	1	130943	478	1	255	2	22333	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12334	傳奇	1	130943	478	1	255	2	22334	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12335	傳奇	1	130943	478	1	255	2	22335	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12336	傳奇	1	130943	478	1	255	2	22336	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12337	傳奇	1	130943	478	1	255	2	22337	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12338	傳奇	1	130943	478	1	255	2	22338	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12339	傳奇	1	130943	478	1	255	2	22339	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12340	傳奇	1	130943	478	1	255	2	22340	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12341	傳奇	1	130943	478	1	255	2	22341	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12342	傳奇	1	130943	478	1	255	2	22342	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12343	傳奇	1	130943	478	1	255	2	22343	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12344	傳奇	1	130943	478	1	255	2	22344	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12345	傳奇	1	130943	478	1	255	2	22345	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12346	傳奇	1	130943	478	1	255	2	22346	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12347	傳奇	1	130943	478	1	255	2	22347	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12348	傳奇	1	130943	478	1	255	2	22348	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12349	傳奇	1	130943	478	1	255	2	22349	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12350	傳奇	1	130943	478	1	255	2	22350	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12351	傳奇	1	130943	478	1	255	2	22351	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12352	傳奇	1	130943	478	1	255	2	22352	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12353	傳奇	1	130943	478	1	255	2	22353	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12354	傳奇	1	130943	478	1	255	2	22354	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12355	傳奇	1	130943	478	1	255	2	22355	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12356	傳奇	1	130943	478	1	255	2	22356	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12357	傳奇	1	130943	478	1	255	2	22357	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12358	傳奇	1	130943	478	1	255	2	22358	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12359	傳奇	1	130943	478	1	255	2	22359	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12360	傳奇	1	130943	478	1	255	2	22360	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12361	傳奇	1	130943	478	1	255	2	22361	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12362	傳奇	1	130943	478	1	255	2	22362	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12363	傳奇	1	130943	478	1	255	2	22363	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12364	傳奇	1	130943	478	1	255	2	22364	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12365	傳奇	1	130943	478	1	255	2	22365	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12366	傳奇	1	130943	478	1	255	2	22366	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12367	傳奇	1	130943	478	1	255	2	22367	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12368	傳奇	1	130943	478	1	255	2	22368	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12369	傳奇	1	130943	478	1	255	2	22369	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12370	傳奇	1	130943	478	1	255	2	22370	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12371	傳奇	1	130943	478	1	255	2	22371	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12372	傳奇	1	130943	478	1	255	2	22372	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12373	傳奇	1	130943	478	1	255	2	22373	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12374	傳奇	1	130943	478	1	255	2	22374	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12375	傳奇	1	130943	478	1	255	2	22375	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12376	傳奇	1	130943	478	1	255	2	22376	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12377	傳奇	1	130943	478	1	255	2	22377	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12378	傳奇	1	130943	478	1	255	2	22378	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12379	傳奇	1	130943	478	1	255	2	22379	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12380	傳奇	1	130943	478	1	255	2	22380	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12381	傳奇	1	130943	478	1	255	2	22381	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12382	傳奇	1	130943	478	1	255	2	22382	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12383	傳奇	1	130943	478	1	255	2	22383	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12384	傳奇	1	130943	478	1	255	2	22384	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12385	傳奇	1	130943	478	1	255	2	22385	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12386	傳奇	1	130943	478	1	255	2	22386	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12387	傳奇	1	130943	478	1	255	2	22387	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12388	傳奇	1	130943	478	1	255	2	22388	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12389	傳奇	1	130943	478	1	255	2	22389	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12390	傳奇	1	130943	478	1	255	2	22390	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12391	傳奇	1	130943	478	1	255	2	22391	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12392	傳奇	1	130943	478	1	255	2	22392	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12393	傳奇	1	130943	478	1	255	2	22393	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12394	傳奇	1	130943	478	1	255	2	22394	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12395	傳奇	1	130943	478	1	255	2	22395	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12396	傳奇	1	130943	478	1	255	2	22396	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12397	傳奇	1	130943	478	1	255	2	22397	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12398	傳奇	1	130943	478	1	255	2	22398	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12399	傳奇	1	130943	478	1	255	2	22399	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12400	傳奇	1	130943	478	1	255	2	22400	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12401	傳奇	1	130943	478	1	255	2	22401	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12402	傳奇	1	130943	478	1	255	2	22402	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12403	傳奇	1	130943	478	1	255	2	22403	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12404	傳奇	1	130943	478	1	255	2	22404	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12405	傳奇	1	130943	478	1	255	2	22405	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12406	傳奇	1	130943	478	1	255	2	22406	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12407	傳奇	1	130943	478	1	255	2	22407	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12408	傳奇	1	130943	478	1	255	2	22408	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12409	傳奇	1	130943	478	1	255	2	22409	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12410	傳奇	1	130943	478	1	255	2	22410	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12411	傳奇	1	130943	478	1	255	2	22411	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12412	傳奇	1	130943	478	1	255	2	22412	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12413	傳奇	1	130943	478	1	255	2	22413	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12414	傳奇	1	130943	478	1	255	2	22414	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12415	傳奇	1	130943	478	1	255	2	22415	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12416	傳奇	1	130943	478	1	255	2	22416	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12417	傳奇	1	130943	478	1	255	2	22417	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12418	傳奇	1	130943	478	1	255	2	22418	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12419	傳奇	1	130943	478	1	255	2	22419	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12420	傳奇	1	130943	478	1	255	2	22420	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12421	傳奇	1	130943	478	1	255	2	22421	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12422	傳奇	1	130943	478	1	255	2	22422	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12423	傳奇	1	130943	478	1	255	2	22423	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12424	傳奇	1	130943	478	1	255	2	22424	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12425	傳奇	1	130943	478	1	255	2	22425	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12426	傳奇	1	130943	478	1	255	2	22426	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12427	傳奇	1	130943	478	1	255	2	22427	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12428	傳奇	1	130943	478	1	255	2	22428	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12429	傳奇	1	130943	478	1	255	2	22429	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12430	傳奇	1	130943	478	1	255	2	22430	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12431	傳奇	1	130943	478	1	255	2	22431	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12432	傳奇	1	130943	478	1	255	2	22432	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12433	傳奇	1	130943	478	1	255	2	22433	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12434	傳奇	1	130943	478	1	255	2	22434	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12435	傳奇	1	130943	478	1	255	2	22435	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12436	傳奇	1	130943	478	1	255	2	22436	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12437	傳奇	1	130943	478	1	255	2	22437	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12438	傳奇	1	130943	478	1	255	2	22438	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12439	傳奇	1	130943	478	1	255	2	22439	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12440	傳奇	1	130943	478	1	255	2	22440	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12441	傳奇	1	130943	478	1	255	2	22441	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12442	傳奇	1	130943	478	1	255	2	22442	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12443	傳奇	1	130943	478	1	255	2	22443	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12444	傳奇	1	130943	478	1	255	2	22444	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12445	傳奇	1	130943	478	1	255	2	22445	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12446	傳奇	1	130943	478	1	255	2	22446	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12447	傳奇	1	130943	478	1	255	2	22447	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12448	傳奇	1	130943	478	1	255	2	22448	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12449	傳奇	1	130943	478	1	255	2	22449	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12450	傳奇	1	130943	478	1	255	2	22450	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12451	傳奇	1	130943	478	1	255	2	22451	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12452	傳奇	1	130943	478	1	255	2	22452	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12453	傳奇	1	130943	478	1	255	2	22453	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12454	傳奇	1	130943	478	1	255	2	22454	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12455	傳奇	1	130943	478	1	255	2	22455	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12456	傳奇	1	130943	478	1	255	2	22456	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12457	傳奇	1	130943	478	1	255	2	22457	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12458	傳奇	1	130943	478	1	255	2	22458	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12459	傳奇	1	130943	478	1	255	2	22459	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12460	傳奇	1	130943	478	1	255	2	22460	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12461	傳奇	1	130943	478	1	255	2	22461	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12462	傳奇	1	130943	478	1	255	2	22462	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12463	傳奇	1	130943	478	1	255	2	22463	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12464	傳奇	1	130943	478	1	255	2	22464	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12465	傳奇	1	130943	478	1	255	2	22465	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12466	傳奇	1	130943	478	1	255	2	22466	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12467	傳奇	1	130943	478	1	255	2	22467	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12468	傳奇	1	130943	478	1	255	2	22468	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12469	傳奇	1	130943	478	1	255	2	22469	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12470	傳奇	1	130943	478	1	255	2	22470	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12471	傳奇	1	130943	478	1	255	2	22471	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12472	傳奇	1	130943	478	1	255	2	22472	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12473	傳奇	1	130943	478	1	255	2	22473	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12474	傳奇	1	130943	478	1	255	2	22474	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12475	傳奇	1	130943	478	1	255	2	22475	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12476	傳奇	1	130943	478	1	255	2	22476	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12477	傳奇	1	130943	478	1	255	2	22477	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12478	傳奇	1	130943	478	1	255	2	22478	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12479	傳奇	1	130943	478	1	255	2	22479	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12480	傳奇	1	130943	478	1	255	2	22480	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12481	傳奇	1	130943	478	1	255	2	22481	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12482	傳奇	1	130943	478	1	255	2	22482	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12483	傳奇	1	130943	478	1	255	2	22483	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12484	傳奇	1	130943	478	1	255	2	22484	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12485	傳奇	1	130943	478	1	255	2	22485	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12486	傳奇	1	130943	478	1	255	2	22486	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12487	傳奇	1	130943	478	1	255	2	22487	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12488	傳奇	1	130943	478	1	255	2	22488	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12489	傳奇	1	130943	478	1	255	2	22489	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12490	傳奇	1	130943	478	1	255	2	22490	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12491	傳奇	1	130943	478	1	255	2	22491	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12492	傳奇	1	130943	478	1	255	2	22492	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12493	傳奇	1	130943	478	1	255	2	22493	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12494	傳奇	1	130943	478	1	255	2	22494	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12495	傳奇	1	130943	478	1	255	2	22495	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12496	傳奇	1	130943	478	1	255	2	22496	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12497	傳奇	1	130943	478	1	255	2	22497	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
12498	傳奇	1	130943	478	1	255	2	22498	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
