n_ID	s_ICON	n_RANGE	s_ANIMATION	s_ANIMATION2	n_CLASS	s_PHASING	s_ROTATE	n_EMOTE	n_THENDO	s_HITRATE	s_BUFF_HITRATE	s_HIT_KEYFRAME	s_HITBACK	s_FXS_CASTING	s_CAST_POSTPROCESS	s_HIT_POSTPROCESS	s_EMIT_KEYFRAME	n_AMOUNT_TARGET	n_DAMAGE_AREA	n_MOB_CD	s_CONDITION	f_VAR_TPD	f_VAR_TMD	f_VAR_TPP	f_VAR_TMP	f_DAMAGE_PHYSICS	f_DAMAGE_MAGIC	f_PERCENT_HP	n_PROFIT
8046		5000	_F_ATTACK_001;49\n_F_ATTACK_001;70\n_F_ATTACK_000;113\n_F_SENTRY_000;150	_F_ATTACK_001;49\n_F_ATTACK_001;70\n_F_ATTACK_000;113\n_F_SENTRY_000;150	0	0;0;0;150		0	0	GO(0)	GO(0)			S_O_RIFLE_CAT;70			8106;0\n8107;87	1	100	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8047		2000	_F_ATTACK_002;41	_F_ATTACK_002;41	64	0;0;0;41		0	0					S_O_M018_000_000_2;0			8119;21	1	0	0	2;5;8;19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8048		2500	_F_ATTACK_003;41	_F_ATTACK_003;41	64	0;0;0;41		0	0					S_O_M018_000_000_3;0			8120;25	1	0	0	2;5;6;19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8049		2500			0			0	0								8122;0	1	200	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8050		2500			0	0;0;13000;5		0	0					U_JUMP_TRIGGER;0				1	200	0	13;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8051		5000	_F_ATTACK_004;60\n_F_SENTRY_000;100	_F_ATTACK_004;60\n_F_SENTRY_000;100	0	0;0;0;100		0	0								8202;0\n8123;18	1	200	0	2;5;8;9;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8052		20000	_F_JUMP_000;30\n_F_JUMP_001;40\n_F_SENTRY_000;86\n_F_SENTRY_000;100	_F_JUMP_000;30\n_F_JUMP_001;40\n_F_SENTRY_000;86\n_F_SENTRY_000;100	0	0;0;0;8\n0;-120;350;13	90;8	0	0					S_O_STAMP;8				1	100	0	13;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8053		20000	_F_JUMP_000;30\n_F_JUMP_001;40\n_F_SENTRY_000;86\n_F_SENTRY_000;100	_F_JUMP_000;30\n_F_JUMP_001;40\n_F_SENTRY_000;86\n_F_SENTRY_000;100	0	0;0;0;8\n0;120;350;13	270;8	0	0					S_O_STAMP;8				1	100	0	13;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8054		20000	_F_JUMP_000;30\n_F_JUMP_001;40\n_F_SENTRY_000;86\n_F_SENTRY_000;100	_F_JUMP_000;30\n_F_JUMP_001;40\n_F_SENTRY_000;86\n_F_SENTRY_000;100	0	0;0;0;8\n-120;0;350;13	180;8	0	0					S_O_STAMP;8				1	100	0	13;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8055		2500			0			0	0								8127;0\n8200;600	1	100	0	1;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8056		200	_F_ATTACK_015;66	_F_ATTACK_015;66	1	0;0;0;21\n75;0;0;25\n75;0;0;33\n200;0;0;46		0	0	HIT(95)		S_H_PHYSICS;0;26\nS_H_PHYSICS;0;39\nS_H_PHYSICS;0;45		PS_O_D_ATTACK_015;0				6	200	0	2;5;8	1.5	0.0	1.5	0.0	0.0	0.0	0.0	0
8057		1000	_F_ATTACK_013;35	_F_ATTACK_013;35	0	0;0;0;16\nARCEDGE;-0.4;0;0.4;9		0	0					PS_O_D_ATTACK_013;0			8133;17	1	150	0	2;5;8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8058		1200	_F_ATTACK_015;66	_F_ATTACK_015;66	0	0;0;0;21\n75;0;0;25\n75;0;0;33\n200;0;0;46		0	0					PS_O_BLOOD_TRAIL_2;0			3746;25\n3747;45	1	150	0	2;5;8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8059		5000	_F_ATTACK_001;49\n_F_ATTACK_000;96\n_F_SENTRY_000;100	_F_ATTACK_001;49\n_F_ATTACK_000;96\n_F_SENTRY_000;100	0	0;0;0;100		0	0	GO(0)	GO(0)			S_O_RIFLE_CAT;49			8106;0\n8107;66	1	100	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8060		5000	_F_SENTRY_000;240	_F_SENTRY_000;210	1024	0;0;0;0		0	0								4985;0\n8203;1	1	370	0	2;5	0.800000011920929	1.2000000476837158	0.800000011920929	1.2000000476837158	0.0	0.0	0.0	0
8061		16000			0	0;0;0;180		0	0	GO(0)	GO(0)						8103;0\n8104;1	1	100	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8062		400	_F_ATTACK_003;70\n_F_SENTRY_000;110	_F_ATTACK_003;70\n_F_SENTRY_000;110	1	0;0;0;10\n1500;0;30;22		0	0					S_O_CLASH_OF_VOID;0			3245;11	6	300	0	2;5	1.7000000476837158	0.0	1.7000000476837158	0.0	0.0	0.0	0.0	0
8063		5000	_F_SENTRY_000;120	_F_SENTRY_000;90	1024	0;0;0;0		0	0								4985;0\n8203;1	1	370	0	2;5	0.800000011920929	1.2000000476837158	0.800000011920929	1.2000000476837158	0.0	0.0	0.0	0
8064		5000	_F_SENTRY_000;180	_F_SENTRY_000;150	1024	0;0;0;0		0	0								4985;0\n8203;1	1	370	0	2;5	0.800000011920929	1.2000000476837158	0.800000011920929	1.2000000476837158	0.0	0.0	0.0	0
8065		3000	_F_SENTRY_000;39\n_F_SENTRY_000;60\n_F_ATTACK_002;101\n_F_SENTRY_000;140\n_F_SENTRY_000;179	_F_SENTRY_000;39\n_F_SENTRY_000;60\n_F_ATTACK_002;101\n_F_SENTRY_000;140\n_F_SENTRY_000;179	0	0;0;0;0		0	0					S_O_M018_000_000_2;60			8106;0\n8135;81	1	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8066		12000	_F_ATTACK_028;45\n_F_ATTACK_023;74\n_F_ATTACK_023;103	_F_ATTACK_028;45\n_F_ATTACK_023;74\n_F_ATTACK_023;103	0	0;0;0;0		0	0					PS_C_HEAL_MAJOR;0\nPS_C_HEAL_MAJOR;80			4980;0\n8136;100	1	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8067		12000	_F_SENTRY_000;40	_F_SENTRY_000;40	0	0;0;0;0		0	0									1	0	0	2;5;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8068		100	_F_ATTACK_032A;48\n_F_ATTACK_032B;88\n_F_ATTACK_032B;128\n_F_ATTACK_032B;168\n_F_ATTACK_032B;208\n_F_ATTACK_032B;248\n_F_ATTACK_032B;288\n_F_ATTACK_032B;320	_F_ATTACK_032A;48\n_F_ATTACK_032B;88\n_F_ATTACK_032B;128\n_F_ATTACK_032B;168\n_F_ATTACK_032B;208\n_F_ATTACK_032B;248\n_F_ATTACK_032B;288\n_F_ATTACK_032B;320	0	0;0;0;0		0	0					PS_C_HEAL_MAJOR;0\nPS_C_HEAL_MAJOR;80\nPS_C_HEAL_MAJOR;160\nPS_C_HEAL_MAJOR;240			8137;310	1	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8069		20000	_C_PICK_002;40\n_C_PICK_002;41	_C_PICK_002;40\n_C_PICK_002;41	0			0	0	GO(0)	GO(0)						8143;30	1	100	0	13;25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8070	IS1811	3000	_F_ATTACK_026;24	_F_ATTACK_026;24	0	0;0;0;24		0	0	GO(0)	GO(0)						8145;0\n8144;5	1	100	0	3;5;6;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8071		12000	_F_SENTRY_000;40\n_F_SENTRY_000;80\n_F_SENTRY_000;120\n_F_SENTRY_000;160\n_F_SENTRY_000;200\n_F_SENTRY_000;240\n_F_SENTRY_000;280\n_F_SENTRY_000;300	_F_SENTRY_000;40\n_F_SENTRY_000;80\n_F_SENTRY_000;120\n_F_SENTRY_000;160\n_F_SENTRY_000;200\n_F_SENTRY_000;240\n_F_SENTRY_000;280\n_F_SENTRY_000;300	0	0;0;0;0		0	0								8146;0	1	0	0	2;5;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8072		100			0	0;0;0;0		0	0	GO(0)	GO(0)	none;8027;0						1	1	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8073		4000	_F_SENTRY_000;60\n_F_SENTRY_000;120\n_F_SENTRY_000;180\n_F_SENTRY_000;240\n_F_SENTRY_000;300\n_F_SENTRY_000;360\n_F_SENTRY_000;370	_F_SENTRY_000;60\n_F_SENTRY_000;120\n_F_SENTRY_000;180\n_F_SENTRY_000;240\n_F_SENTRY_000;300\n_F_SENTRY_000;360\n_F_SENTRY_000;370	16384	0;0;0;370		0	0	GO(0)				PS_O_STORM_CIRCLE_000;0			8155;22\n8156;22\n8157;22\n8158;22	0	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8074		500	_F_SENTRY_000;20\n_F_JUMP_002;45\n_F_JUMP_003;61\n_F_SENTRY_000;90	_F_SENTRY_000;20\n_F_JUMP_002;45\n_F_JUMP_003;61\n_F_SENTRY_000;90	0	0;0;0;20\n0;0;450;25		0	0									1	1	0	13;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8075		500	_F_SENTRY_000;40\n_F_JUMP_002;65\n_F_JUMP_003;81	_F_SENTRY_000;40\n_F_JUMP_002;65\n_F_JUMP_003;81	0	0;0;0;40\n0;0;550;45		0	0									1	1	0	13;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8076		500	_F_SENTRY_000;30\n_F_JUMP_002;55\n_F_JUMP_003;71	_F_SENTRY_000;30\n_F_JUMP_002;55\n_F_JUMP_003;71	0	0;0;0;30\n0;0;550;35		0	0									1	1	0	13;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8077		500			0	0;0;0;300		0	0					PS_O_SHIP_OCCUPY;0\nPS_O_SHIP_OCCUPY;30\nPS_O_SHIP_OCCUPY;60\nPS_O_SHIP_OCCUPY;90\nPS_O_SHIP_OCCUPY;120\nPS_O_SHIP_OCCUPY;150\nPS_O_SHIP_OCCUPY;180\nPS_O_SHIP_OCCUPY;210\nPS_O_SHIP_OCCUPY;240\nPS_O_SHIP_OCCUPY_FINISHED;300			8170;0\n8170;20\n8170;40\n8170;60\n8170;80\n8170;100\n8170;120\n8170;140\n8170;160\n8170;180\n8170;200\n8170;220\n8170;240\n8170;260\n8170;280	1	1	0	7;13;28;30;37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8078		5000			0			0	0					S_O_PIRATE_FLAGSHIP_LEFT_CANON_V1;0			8232;3\n8233;18\n8234;33	1	1	0	7;13;28;30;37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8079		5000			0			0	0					S_O_PIRATE_FLAGSHIP_LEFT_CANON_V1;0			8237;3\n8238;18\n8239;33	1	1	0	7;13;28;30;37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8080		5000			0			0	0					S_O_PIRATE_FLAGSHIP_LEFT_CANON_V2;0			8242;3\n8258;18\n8259;33	1	1	0	7;13;28;30;37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8081		5000			0			0	0					S_O_PIRATE_FLAGSHIP_RIGHT_CANON_V1;0			8247;3\n8248;18\n8249;33	1	1	0	7;13;28;30;37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8082		5000			0			0	0					S_O_PIRATE_FLAGSHIP_RIGHT_CANON_V1;0			8252;3\n8253;18\n8254;33	1	1	0	7;13;28;30;37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8083		5000			0			0	0					S_O_PIRATE_FLAGSHIP_RIGHT_CANON_V2;0			8257;3\n8243;18\n8244;33	1	1	0	7;13;28;30;37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8084		5000			0			0	0								8174;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8085		5000			0			0	0								8173;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8086		5000			0			0	0								8173;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8087		5000			0			0	0								8173;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8088		5000			0			0	0								8173;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8089		5000			0			0	0								8173;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8090		5000			0			0	0								8173;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8091		5000			0			0	0								8173;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8092		5000			0			0	0								8173;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8093		8000	_F_ATTACK_005;95\n_F_SENTRY_000;142\n_F_SENTRY_000;189\n_F_SENTRY_000;236\n_F_SENTRY_000;270	_F_ATTACK_005;95\n_F_SENTRY_000;142\n_F_SENTRY_000;189\n_F_SENTRY_000;236\n_F_SENTRY_000;270	0	0;0;0;0		0	0					S_O_M029_GETTA_BEAN;0			4982;0\n4933;12\n3696;13\n3696;17\n3696;21\n3696;25\n3696;29\n4933;30\n3696;33\n3696;37\n3696;41\n3696;45\n3696;49\n3696;53\n3696;57\n3696;61\n3758;63\n4910;64\n3759;65	1	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8094		8000	_F_ATTACK_002;50\n_F_SENTRY_000;97\n_F_SENTRY_000;144\n_F_SENTRY_000;191\n_F_SENTRY_000;238\n_F_SENTRY_000;270	_F_ATTACK_002;50\n_F_SENTRY_000;97\n_F_SENTRY_000;144\n_F_SENTRY_000;191\n_F_SENTRY_000;238\n_F_SENTRY_000;270	0	0;0;0;0		0	0					S_O_FUNNEL;0			4981;0\n3700;28	1	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8095		12000	_F_HAPPY_000;79\n_F_READY_000;143\n_F_READY_000;207\n_F_READY_000;271\n_F_READY_000;335\n_F_READY_000;399\n_F_READY_000;450\n_F_TALK_000;530\n_F_ATTACK_001;580\n_F_READY_000;610\n_F_WALK_000;641\n_F_WALK_000;672\n_F_WALK_000;703\n_F_WALK_000;734	_F_SAD_000;69\n_F_ATTACK_002;119\n_F_HAPPY_000;198\n_F_ATTACK_001;248\n_F_READY_000;300\n_F_WALK_000;331\n_F_WALK_000;362\n_F_WALK_000;393\n_F_WALK_000;424	0	0;0;0;610\n0;500;0;734	0;520\n-90;530	0	0	GO(0)	GO(0)	none;3067;0		S_O_M007_OPENGATE;530			3544;0\n3545;530\n3544;600\n8200;730	1	0	0	5;13;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8096		8000	_F_ATTACK_003;32	_F_ATTACK_003;32	0			0	0	GO(0)				PS_O_BLESSING_PRAY;0			4984;0\n8179;17	1	0	0	2;5;6;17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8097		8000	_F_ATTACK_003;32	_F_ATTACK_003;32	0			0	0	GO(0)				PS_O_BLESSING_PRAY;0			4990;0\n8179;17	1	0	0	2;5;6;17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8098		12000			0	0;0;0;600		0	0								4983;0	1	0	0	2;5;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8099		12000			0	0;0;0;600		0	0								4983;0	1	8000	0	2;5;29	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1
8100		12000	_F_READY_000;64\n_F_READY_000;128\n_F_READY_000;192\n_F_READY_000;256\n_F_READY_000;300	_F_READY_000;64\n_F_READY_000;128\n_F_READY_000;192\n_F_READY_000;256\n_F_READY_000;300	0			0	0								8188;0\n8194;300	1	8000	0	2;5;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8101		2500	_F_ATTACK_002;20	_F_ATTACK_002;20	0	0;0;0;0		0	0					S_O_M007_ATK_2;0			4988;0\n8193;1\n3546;30\n8189;49\n8194;50	1	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8102		2500	_F_SENTRY_000;20\n_F_ATTACK_002;70	_F_SENTRY_000;20\n_F_ATTACK_002;70	0	0;0;0;0		0	0					S_O_M007_ATK_2A;20			4983;0\n8193;1\n3547;52\n3547;56\n3547;60\n8190;64\n8194;65	1	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8103		12000			0	0;0;0;600		0	0								8191;0	1	8000	0	1;5;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8104		2000			0	0;0;0;0\n9;-93;0;11\n36;-183;0;22\n80;-265;0;33\n140;-337;0;44\n212;-397;0;55\n294;-441;0;66\n384;-468;0;77\n477;-477;0;88\n1000;-477;0;148	90;0\n0;88	0	0								520;20\n533;30\n534;40\n535;50\n536;60\n537;70\n520;80\n533;90	1	8000	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8105		5000	_F_STRUGGLE_000;50\n_F_STRUGGLE_000;100\n_F_STRUGGLE_000;150\n_F_STRUGGLE_000;200\n_F_STRUGGLE_000;250\n_F_STRUGGLE_000;300	_F_STRUGGLE_000;50\n_F_STRUGGLE_000;100\n_F_STRUGGLE_000;150\n_F_STRUGGLE_000;200\n_F_STRUGGLE_000;250\n_F_STRUGGLE_000;300	0	0;0;0;0		0	0	GO(0)	GO(0)							1	500	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8106		30000	_F_SENTRY_000;15\n_F_JUMP_002;40\n_F_JUMP_001;50\n_F_JUMP_003;55\n_F_JUMP_004;64	_F_SENTRY_000;15\n_F_JUMP_002;40\n_F_JUMP_001;50\n_F_JUMP_003;55\n_F_JUMP_004;64	0	0;0;0;15\nARC;40		0	0	GO(0)	GO(0)	none;1005;16						1	100	0	0;5;13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8107		30000	_F_SENTRY_000;15\n_F_JUMP_002;40\n_F_JUMP_001;56\n_F_JUMP_001;72\n_F_JUMP_001;88\n_F_JUMP_001;104\n_F_JUMP_003;120\n_F_JUMP_003;135\n_F_JUMP_004;144	_F_SENTRY_000;15\n_F_JUMP_002;40\n_F_JUMP_001;56\n_F_JUMP_001;72\n_F_JUMP_001;88\n_F_JUMP_001;104\n_F_JUMP_003;120\n_F_JUMP_003;135\n_F_JUMP_004;144	0	0;0;0;15\nARC;120		0	0	GO(0)	GO(0)	none;1006;99						1	100	0	1;5;13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8500		20000			0	0;0;0;0		0	0	GO(0)	GO(0)	none;8500;0						1	200	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8501		20000			0			0	0	GO(0)	GO(0)							0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8502		20000			0			0	0	GO(0)	GO(0)							0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8503		20000			0	0;0;0;0		0	0	GO(0)	GO(0)	none;8503;0						1	200	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8504		20000			0			0	0	GO(0)	GO(0)							0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8505		20000			0			0	0	GO(0)	GO(0)							0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8506		20000	_C_PICK_002;40\n_C_PICK_002;41	_C_PICK_002;40\n_C_PICK_002;41	0			0	0	GO(0)	GO(0)	none;8506;0\nnone;8506;20					8506;30	1	100	0	13;25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8507		20000			0			0	0	GO(0)	GO(0)						8507;0	1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8508		20000			0			0	0	GO(0)	GO(0)	none;8508;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8509		20000	_F_DIE_003;19\n_F_DIE_001;276\n_F_DIE_002;300	_F_DIE_003;19\n_F_DIE_001;276\n_F_DIE_002;300	0	0;0;0;300		0	0	GO(0)	GO(0)	none;8509;0						1	100	0	13	0.0	0.0	0.0	0.0	25.0	25.0	0.0	0
8510		20000	_C_PICK_002;40\n_C_PICK_002;41	_C_PICK_002;40\n_C_PICK_002;41	0			0	0	GO(0)	GO(0)	none;8510;0\nnone;8510;20					8510;30	1	100	0	13;25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8511		20000			0			0	0	GO(0)	GO(0)						8511;0	1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8512		20000	_C_PICK_002;40\n_C_PICK_002;41	_C_PICK_002;40\n_C_PICK_002;41	0			0	0	GO(0)	GO(0)	none;8512;0\nnone;8512;20					8512;30	1	100	0	13;25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8513		20000			0			0	0	GO(0)	GO(0)						8513;0\n8758;1	1	100	0	6;10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8514		20000			0			0	0	GO(0)	GO(0)						8514;0\n8758;1	1	100	0	6;10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8515		20000			0			0	0	GO(0)	GO(0)						8515;0\n8758;1	1	100	0	6;10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8516		20000	_C_PICK_002;40\n_C_PICK_002;41	_C_PICK_002;40\n_C_PICK_002;41	0			0	0	GO(0)	GO(0)	none;8516;0\nnone;8516;20					8516;30	1	100	0	13;25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8517		20000			0			0	0	GO(0)	GO(0)						8517;0	1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8518		20000			0			0	0	GO(0)	GO(0)						8518;0	1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8519		20000	_C_PICK_002;40\n_C_PICK_002;41	_C_PICK_002;40\n_C_PICK_002;41	0			0	0	GO(0)	GO(0)	none;8519;0\nnone;8519;20					8519;30	1	100	0	13;25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8520		20000	_C_PICK_002;40\n_C_PICK_002;41	_C_PICK_002;40\n_C_PICK_002;41	0			0	0	GO(0)	GO(0)	none;8520;0\nnone;8520;20					8520;30	1	100	0	13;25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8521		20000			0			0	0	GO(0)	GO(0)	none;8521;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8522		20000			0			0	0	GO(0)	GO(0)						8522;0	1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8523		20000			0			0	0	GO(0)	GO(0)	none;8523;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8524		20000	_C_PICK_002;40\n_C_PICK_002;41	_C_PICK_002;40\n_C_PICK_002;41	0			0	0	GO(0)	GO(0)	none;8524;0\nnone;8524;20					8524;30	1	100	0	13;25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8525		20000			0			0	0	GO(0)	GO(0)						8525;0	1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8526		20000	_C_PICK_002;40\n_C_PICK_002;41	_C_PICK_002;40\n_C_PICK_002;41	0			0	0	GO(0)	GO(0)	none;8526;0\nnone;8526;20					8526;30	1	100	0	13;25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8527		20000			0			0	0	GO(0)	GO(0)	none;8527;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8528		20000			0			0	0	GO(0)	GO(0)	none;8528;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8529		20000			0			0	0	GO(0)	GO(0)	none;8529;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8530		20000			0			0	0	GO(0)	GO(0)	none;8530;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8531		20000			0			0	0	GO(0)	GO(0)	none;8531;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8532		20000			0			0	0	GO(0)	GO(0)						8532;0\n8758;1	1	100	0	6;10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8533		20000			0			0	0	GO(0)	GO(0)						8533;0\n8758;1	1	100	0	6;10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8534		20000			0			0	0	GO(0)	GO(0)						8534;0\n8758;1	1	100	0	6;10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8535		20000			0			0	0	GO(0)	GO(0)						8535;0	1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8536		20000			0			0	0	GO(0)	GO(0)						8536;0	1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8537		20000			0			0	0	GO(0)	GO(0)	none;8537;3\nnone;304;4	50;600;5	S_A_CANNON_S;0	CAMERASHOCK(C_SKILL01);0			1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8538		20000	_C_PICK_002;40\n_C_PICK_002;41	_C_PICK_002;40\n_C_PICK_002;41	0			0	0	GO(0)	GO(0)	none;8538;0\nnone;8538;20					8538;30	1	100	0	13;25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8539		20000			0			0	0	GO(0)	GO(0)	none;8539;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8540		20000			0			0	0	GO(0)	GO(0)	none;0;0						1	100	0	13;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8541		20000			0			0	0	GO(0)	GO(0)							0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8542		20000			0			0	0	GO(0)	GO(0)							0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8543		20000			0			0	0	GO(0)	GO(0)						8500;0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8544		20000	_F_DIE_000;108000	_F_DIE_000;108000	0			0	0	GO(0)	GO(0)	none;8543;30					8544;0	0	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8545		20000			0			0	0	GO(0)	GO(0)	none;8545;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8546		20000			0			0	0	GO(0)	GO(0)	none;8546;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8547		20000			0			0	0	GO(0)	GO(0)	none;8547;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8548		20000			0			0	0	GO(0)	GO(0)	none;8548;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8549		20000			0			0	0	GO(0)	GO(0)	none;8549;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8550		20000			0			0	0	GO(0)	GO(0)	none;8550;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8551		20000			0			0	0	GO(0)	GO(0)	none;8551;0						1	100	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8552		20000			0			0	0	GO(0)	GO(0)						8545;0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
8553		20000			0			0	0	GO(0)	GO(0)						8549;0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
