n_ID	s_NAME	s_COMMON	s_EQUIPED	s_USED
9157	Slave Headdress 7	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9158	Slave Headdress 8	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9159	Slave Armor 0	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9160	Slave Armor 1	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9161	Slave Armor 2	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9162	Slave Armor 3	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9163	Slave Armor 4	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9164	Slave Armor 5	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9165	Slave Armor 6	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9166	Slave Armor 7	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9167	Slave Armor 8	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9168	Slave Legging 0	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9169	Slave Legging 1	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9170	Slave Legging 2	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9171	Slave Legging 3	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9172	Slave Legging 4	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9173	Slave Legging 5	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9174	Slave Legging 6	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9175	Slave Legging 7	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9176	Slave Legging 8	มันคือเครื่องสวมใส่นักโทษ! สีม่วง!		
9177	Small Gun 110	ปืนสีเขียว		
9178	Small Gun 110 P	ปืนสีม่วง		
9179	Blessing Shine 110	กระดูกสีเขียว		
9180	Blessing Shine 110 P	กระดูกสีม่วง		
9181	Teatime 45	กระดูกสีเขียว		
9182	Teatime 45 P	กระดูกสีม่วง		
9183	Dark Sanction45	ปืนสีเขียว		
9184	Dark Sanction 45 P	ปืนสีม่วง		
9185	Sky Ring	แหวนลึกลับ	ใส่มันแล้วบินได้นะ!	
9186	Wind Whisper Headdress60	เครื่องประดับหัว! สีเขียว!		
9187	Hold Knife 80 B	มีดยาวที่ดูแหลมคม สีฟ้า!		
9188	Half Water Hammer 80 B	ไม้เท้าสั้นที่ดูธรรมดาสามัญ สีฟ้า!		
9189	Half Water Shield 80 B	โล่ที่ดูแข็งแกร่งและมั่นคง สีฟ้า!		
9190	Wood Stick 80 B	ไม้เท้ายาวที่ดูธรรมดาสามัญ สีฟ้า!		
9191	Teatime 80 B	กระดูกสีฟ้า		
