n_ID	n_TYPE	n_SCENE	n_FOLLOW	s_LUASCRIPT	n_LEVEL_QUEST	n_LEVEL_EXP	n_NEXT	n_VARI_1	n_VARI_2	n_VARI_3	n_VARI_4	n_VARI_5	n_VARI_6	n_VARI_7	n_VARI_8	n_VARI_9	n_VARI_10	n_VARI_11	n_VARI_12	n_VARI_13	n_VARI_14	n_VARI_15	n_VARI_16	n_VARI_17	n_VARI_18	n_VARI_19	n_VARI_20	s_VARI_1	s_VARI_2	n_REWARD_ITEM1	n_REWARD_NUM1	n_REWARD_ITEM2	n_REWARD_NUM2	n_REWARD_ITEM3	n_REWARD_NUM3	n_REWARD_ITEM4	n_REWARD_NUM4	n_REWARD_ITEM5	n_REWARD_NUM5	n_REWARD_ITEM6	n_REWARD_NUM6	n_REWARD_CHOOSE1	n_REWARD_CHOOSENUM1	n_REWARD_CHOOSE2	n_REWARD_CHOOSENUM2	n_REWARD_CHOOSE3	n_REWARD_CHOOSENUM3	n_REWARD_CHOOSE4	n_REWARD_CHOOSENUM4	n_REWARD_CHOOSE5	n_REWARD_CHOOSENUM5	n_REWARD_CHOOSE6	n_REWARD_CHOOSENUM6	f_CASH	f_EXP	f_SP	n_GM_SWITCH	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
2629	25	0	0	Q_ENTER_INSTANCE6	40	40	0	153	0	1028	2600001	1	2	0	0	0	0	0	0	0	1690	0	0	0	1691	0	0	_F_EMOTION_004	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
2630	5	112	0	Q_OCEAN_KILL3	40	40	0	153	1695	5	1693	3	1694	5	146	0	30	30	0	1690	1691	1691	0	0	0	0	0	_F_TALK_000	_F_TALK_000	2400834	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.30000001192092896	0.30000001192092896	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
2631	25	0	0	Q_ENTER_INSTANCE6	45	45	0	213	0	1026	2600001	2	2	0	0	0	0	0	0	1637	1636	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
2632	5	96	0	Q_OCEAN_KILL3	45	45	0	213	1635	3	1631	3	1633	3	306	0	30	30	0	1636	1637	0	1636	0	0	0	0	_F_TALK_000	_F_TALK_000	2400835	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.30000001192092896	0.30000001192092896	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
2633	25	0	0	Q_ENTER_INSTANCE6	60	60	0	289	0	1029	2600001	3	2	0	0	0	0	0	0	1721	1720	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
2634	5	120	0	Q_OCEAN_KILL3	60	60	0	289	0	0	0	0	0	0	176	0	30	30	0	1720	1721	0	1720	0	0	0	0	_F_TALK_000	_F_TALK_000	2400836	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.30000001192092896	0.30000001192092896	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
2635	25	0	0	Q_ENTER_INSTANCE6	70	70	0	334	0	1027	2600001	4	2	0	0	0	0	0	0	1667	1666	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
2636	5	96	0	Q_OCEAN_KILL3	70	70	0	334	1665	3	1662	3	1660	2	110	0	30	30	0	1666	1667	0	1666	0	0	0	0	_F_TALK_000	_F_TALK_000	2400837	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.30000001192092896	0.30000001192092896	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
3000	20	0	0	Q_TELEPORT_WITH_VEHICLE1	25	25	0	111	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3001	20	0	0	Q_TELEPORT_WITH_VEHICLE1	81	81	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3002	20	0	0	Q_TELEPORT_WITH_VEHICLE1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3003	20	0	0	Q_TELEPORT_WITH_VEHICLE1	45	45	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3004	20	0	0	Q_TELEPORT_WITH_VEHICLE1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3005	20	0	0	Q_TELEPORT_WITH_VEHICLE1	60	60	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3006	20	0	0	Q_TELEPORT_WITH_VEHICLE1	45	45	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3007	20	0	0	Q_TELEPORT_WITH_VEHICLE1	70	70	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3008	20	0	0	Q_TELEPORT_WITH_VEHICLE1	60	60	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3009	20	0	0	Q_TELEPORT_WITH_VEHICLE1	86	86	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3010	20	0	0	Q_TELEPORT_WITH_VEHICLE1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3011	20	0	0	Q_TELEPORT_WITH_VEHICLE1	86	86	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3012	20	0	0	Q_TELEPORT_WITH_VEHICLE1	81	81	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3013	20	0	0	Q_TELEPORT_WITH_VEHICLE1	70	70	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3014	20	0	0	Q_TELEPORT_WITH_VEHICLE1	100	100	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3015	20	0	0	Q_TELEPORT_WITH_VEHICLE1	92	92	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3016	20	0	0	Q_TELEPORT_WITH_VEHICLE1	112	112	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3017	20	0	0	Q_TELEPORT_WITH_VEHICLE1	110	110	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3018	20	0	0	Q_TELEPORT_WITH_VEHICLE1	115	115	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3019	20	0	0	Q_TELEPORT_WITH_VEHICLE1	112	112	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3020	20	0	0	Q_TELEPORT_WITH_VEHICLE1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3021	20	0	0	Q_TELEPORT1	20	20	0	111	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3022	20	0	0	Q_TELEPORT1	20	20	0	111	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3023	20	0	0	Q_TELEPORT1	20	20	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3024	20	0	0	Q_TELEPORT1	20	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3025	20	0	0	Q_TELEPORT1	20	20	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3026	20	0	0	Q_TELEPORT1	70	70	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3027	20	0	0	Q_TELEPORT1	70	70	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3028	20	0	0	Q_TELEPORT1	70	70	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3029	20	0	0	Q_TELEPORT1	92	92	0	487	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3030	20	0	0	Q_TELEPORT1	92	92	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3031	20	0	0	Q_TELEPORT1	92	92	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3032	20	0	0	Q_TELEPORT1	92	92	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3033	20	0	0	Q_TELEPORT1	112	112	0	666	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3034	20	0	0	Q_TELEPORT1	112	112	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3035	20	0	0	Q_TELEPORT1	112	112	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3036	20	0	0	Q_ARENA1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1	1.11.0000	1.08.0000	1.08.0000	1.08.0000
3037	20	1	0	Q_TELEPORT1	1	1	0	1085	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
3038	20	130	0	Q_TELEPORT1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
3039	20	0	0	Q_TELEPORT1	70	70	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	OUT	1.08.0000	1.08.0000	1.08.0000
3040	20	0	0	Q_ARENA2	1	1	0	0	3	1800	2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1	OUT	1.10.0000	1.10.0000	1.10.0000
3100	20	0	0	Q_STORE1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3101	20	0	0	Q_STORE1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3102	20	0	0	Q_STORE2	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3104	20	0	0	Q_WAREHOUSE	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3105	20	0	0	Q_EQUIPMENT	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_005	_F_EMOTION_005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3106	20	0	0	Q_TRADE	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_005	_F_EMOTION_005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3107	20	0	0	Q_SKILL1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_000	_F_EMOTION_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3109	20	0	0	Q_SHIP_DYING	20	20	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_001	_F_EMOTION_001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3112	20	0	0	Q_PACKAGERECEIVE	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_003	_F_EMOTION_003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3113	20	0	0	Q_DECOMPOSITION	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_005	_F_EMOTION_005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3119	20	0	0	Q_STORE1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3123	20	0	0	Q_STORE1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3125	20	0	0	Q_COLLECTPIECE	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3126	1	4	0	Q_SET23	1	1	0	0	185	2500070	15	2500071	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3127	40	0	0	Q_SET12	1	1	0	225	228	2500092	1	2500085	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3128	2	5	0	Q_SET23	1	1	0	0	296	2500111	20	2500112	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3129	2	5	0	Q_SET23	1	1	0	0	303	2500115	15	2500097	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3130	2	5	0	Q_SET23	1	1	0	0	310	2500118	15	2500119	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3131	40	0	0	Q_SET12	1	1	0	311	312	2500120	1	2500123	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3132	40	0	0	Q_SET12	1	1	0	311	312	2500123	1	2500121	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
3133	1	10	0	Q_SET23	1	1	0	590	591	2500259	30	2500260	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3134	1	14	0	Q_SET23	1	1	0	610	613	2500269	35	2500272	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3135	2	12	0	Q_SET27	1	1	0	677	678	2500304	20	2500305	20	2500306	1	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3136	2	10	0	Q_SET23	1	1	0	758	759	2500323	30	2500322	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
3137	40	0	0	Q_SET12	1	1	0	764	765	2500327	40	2500328	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
