n_ID	n_CLINE_TYPE	n_CREATURE_TYPE	n_TACTIC_AI	n_LEADER_BK1	n_LEADER_BK2	n_LEADER_BK3	n_CREW1	n_CREW1_NUMBER	n_CREW2	n_CREW2_NUMBER	n_CREW3	n_CREW3_NUMBER	n_CREW4	n_CREW4_NUMBER	n_CREW5	n_CREW5_NUMBER	n_CREW6	n_CREW6_NUMBER
26764	806	5	1	2073	0	0	2053	1	2804	1	0	0	0	0	0	0	0	0
26780	807	1	1	2864	0	0	2064	1	0	0	0	0	0	0	0	0	0	0
26781	807	2	1	2860	0	0	2064	1	0	0	0	0	0	0	0	0	0	0
26782	807	3	1	2862	0	0	2864	1	0	0	0	0	0	0	0	0	0	0
26783	807	4	1	2862	0	0	2860	1	0	0	0	0	0	0	0	0	0	0
26784	807	5	1	2832	0	0	2860	1	2864	1	0	0	0	0	0	0	0	0
26800	808	1	1	2155	0	0	2155	1	0	0	0	0	0	0	0	0	0	0
26801	808	2	1	2158	0	0	2155	1	0	0	0	0	0	0	0	0	0	0
26802	808	3	1	2161	0	0	2155	1	0	0	0	0	0	0	0	0	0	0
26803	808	4	1	2012	0	0	2158	1	0	0	0	0	0	0	0	0	0	0
26804	808	5	1	2013	0	0	2161	2	0	0	0	0	0	0	0	0	0	0
26820	809	1	1	2864	0	0	2864	1	0	0	0	0	0	0	0	0	0	0
26821	809	2	1	2860	0	0	2860	1	0	0	0	0	0	0	0	0	0	0
26822	809	3	1	2860	0	0	2864	1	0	0	0	0	0	0	0	0	0	0
26823	809	4	1	2862	0	0	2860	1	0	0	0	0	0	0	0	0	0	0
26824	809	5	1	2832	0	0	2860	1	2864	1	0	0	0	0	0	0	0	0
26840	810	1	1	2005	0	0	2005	1	0	0	0	0	0	0	0	0	0	0
26841	810	2	1	2151	0	0	2005	1	0	0	0	0	0	0	0	0	0	0
26842	810	3	1	2151	0	0	2151	1	0	0	0	0	0	0	0	0	0	0
26843	810	4	1	2806	0	0	2151	1	0	0	0	0	0	0	0	0	0	0
26844	810	5	1	2074	0	0	2151	1	2005	1	0	0	0	0	0	0	0	0
26860	811	1	1	2005	0	0	2005	1	0	0	0	0	0	0	0	0	0	0
26861	811	2	1	2806	0	0	2005	1	0	0	0	0	0	0	0	0	0	0
26862	811	3	1	2806	0	0	2806	1	0	0	0	0	0	0	0	0	0	0
26863	811	4	1	2058	0	0	2005	1	0	0	0	0	0	0	0	0	0	0
26864	811	5	1	2074	0	0	2058	1	2806	1	0	0	0	0	0	0	0	0
26880	812	1	1	2005	0	0	2005	1	0	0	0	0	0	0	0	0	0	0
26881	812	2	1	2806	0	0	2005	1	0	0	0	0	0	0	0	0	0	0
26882	812	3	1	2806	0	0	2151	1	0	0	0	0	0	0	0	0	0	0
26883	812	4	1	2058	0	0	2058	1	2151	1	0	0	0	0	0	0	0	0
26884	812	5	1	2851	0	0	2058	2	0	0	0	0	0	0	0	0	0	0
26885	812	7	1	2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26886	812	8	1	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26900	813	1	1	2155	0	0	2155	1	0	0	0	0	0	0	0	0	0	0
26901	813	2	1	2158	0	0	2155	1	0	0	0	0	0	0	0	0	0	0
26902	813	3	1	2161	0	0	2155	1	0	0	0	0	0	0	0	0	0	0
26903	813	4	1	2869	0	0	2012	1	0	0	0	0	0	0	0	0	0	0
26904	813	5	1	2013	0	0	2012	1	2161	1	0	0	0	0	0	0	0	0
26905	813	7	1	2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26906	813	8	1	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26920	814	1	1	2270	0	0	2270	1	0	0	0	0	0	0	0	0	0	0
26921	814	2	1	2270	0	0	2270	1	0	0	0	0	0	0	0	0	0	0
26922	814	3	1	2208	0	0	2204	1	0	0	0	0	0	0	0	0	0	0
26923	814	4	1	2208	0	0	2204	1	0	0	0	0	0	0	0	0	0	0
26924	814	5	1	2214	0	0	2211	1	2204	1	0	0	0	0	0	0	0	0
26940	815	1	1	2204	0	0	2204	1	0	0	0	0	0	0	0	0	0	0
26941	815	2	1	2208	0	0	2204	1	0	0	0	0	0	0	0	0	0	0
26942	815	3	1	2208	0	0	2208	1	0	0	0	0	0	0	0	0	0	0
26943	815	4	1	2211	0	0	2208	1	0	0	0	0	0	0	0	0	0	0
26944	815	5	1	2214	0	0	2208	1	2204	1	0	0	0	0	0	0	0	0
26960	816	1	1	2209	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
26961	816	2	1	2209	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
26962	816	3	1	2209	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
26963	816	4	1	2212	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
26964	816	5	1	2215	0	0	2212	1	2209	1	0	0	0	0	0	0	0	0
26980	817	1	1	2271	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
26981	817	2	1	2279	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
26982	817	3	1	2279	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
26983	817	4	1	2279	0	0	2279	1	0	0	0	0	0	0	0	0	0	0
26984	817	5	1	2312	0	0	2279	1	2271	1	0	0	0	0	0	0	0	0
27000	818	1	1	2208	0	0	2208	1	0	0	0	0	0	0	0	0	0	0
27001	818	2	1	2211	0	0	2208	1	0	0	0	0	0	0	0	0	0	0
27002	818	3	1	2211	0	0	2264	1	0	0	0	0	0	0	0	0	0	0
27003	818	4	1	2267	0	0	2267	1	0	0	0	0	0	0	0	0	0	0
27004	818	5	1	2311	0	0	2267	2	0	0	0	0	0	0	0	0	0	0
27005	818	7	1	2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27006	818	8	1	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27020	819	1	1	2271	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
27021	819	2	1	2209	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
27022	819	3	1	2279	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
27023	819	4	1	2279	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
27024	819	5	1	2312	0	0	2327	1	2300	1	0	0	0	0	0	0	0	0
27040	820	1	1	2204	0	0	2264	1	0	0	0	0	0	0	0	0	0	0
27041	820	2	1	2204	2264	0	2264	1	0	0	0	0	0	0	0	0	0	0
27042	820	3	1	2204	2264	2267	2267	1	0	0	0	0	0	0	0	0	0	0
27043	820	4	1	2204	2264	2267	2267	1	0	0	0	0	0	0	0	0	0	0
27044	820	5	1	2311	0	0	2267	1	2264	1	0	0	0	0	0	0	0	0
27060	821	1	1	2271	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
27061	821	2	1	2209	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
27062	821	3	1	2279	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
27063	821	4	1	2279	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
27064	821	5	1	2312	0	0	2279	1	2209	1	0	0	0	0	0	0	0	0
27080	822	1	1	2320	0	0	2320	1	0	0	0	0	0	0	0	0	0	0
27081	822	2	1	2320	2314	2314	2320	1	0	0	0	0	0	0	0	0	0	0
27082	822	3	1	2314	2317	0	2320	1	0	0	0	0	0	0	0	0	0	0
27083	822	4	1	2317	0	0	2320	1	0	0	0	0	0	0	0	0	0	0
27084	822	5	1	2323	0	0	2320	1	2317	1	0	0	0	0	0	0	0	0
27100	823	1	1	2290	0	0	2290	1	0	0	0	0	0	0	0	0	0	0
27101	823	2	1	2290	2293	2290	2290	1	0	0	0	0	0	0	0	0	0	0
27102	823	3	1	2293	0	0	2290	1	0	0	0	0	0	0	0	0	0	0
27103	823	4	1	2293	2250	0	2290	1	0	0	0	0	0	0	0	0	0	0
27104	823	5	1	2296	0	0	2290	1	2293	1	0	0	0	0	0	0	0	0
27120	824	1	1	2271	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
27121	824	2	1	2209	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
27122	824	3	1	2209	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
27123	824	4	1	2279	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
27124	824	5	1	2312	0	0	2279	1	2271	1	0	0	0	0	0	0	0	0
27140	825	1	1	2270	0	0	2270	1	0	0	0	0	0	0	0	0	0	0
27141	825	2	1	2204	0	0	2204	1	0	0	0	0	0	0	0	0	0	0
27142	825	3	1	2208	0	0	2270	1	0	0	0	0	0	0	0	0	0	0
27143	825	4	1	2211	0	0	2204	1	0	0	0	0	0	0	0	0	0	0
27144	825	5	1	2214	0	0	2208	2	0	0	0	0	0	0	0	0	0	0
27160	826	1	1	2271	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
27161	826	2	1	2279	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
27162	826	3	1	2279	0	0	2279	1	0	0	0	0	0	0	0	0	0	0
27163	826	4	1	2212	0	0	2279	1	0	0	0	0	0	0	0	0	0	0
27164	826	5	1	2312	0	0	2212	1	2279	1	0	0	0	0	0	0	0	0
27165	826	7	1	2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27166	826	8	1	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27180	827	1	1	2209	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
27181	827	2	1	2279	0	0	2279	1	0	0	0	0	0	0	0	0	0	0
27182	827	3	1	2279	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
27183	827	4	1	2212	0	0	2279	1	0	0	0	0	0	0	0	0	0	0
27184	827	5	1	2215	0	0	2212	1	2209	1	0	0	0	0	0	0	0	0
27200	828	1	1	2209	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
27201	828	2	1	2279	0	0	2271	1	0	0	0	0	0	0	0	0	0	0
27202	828	3	1	2212	0	0	2209	1	0	0	0	0	0	0	0	0	0	0
27203	828	4	1	2312	0	0	2279	1	0	0	0	0	0	0	0	0	0	0
27204	828	5	1	2215	0	0	2212	1	2209	1	0	0	0	0	0	0	0	0
27205	828	7	1	2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27206	828	8	1	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27220	829	1	1	2211	0	0	2200	1	0	0	0	0	0	0	0	0	0	0
27221	829	2	1	2211	2264	2264	2200	1	0	0	0	0	0	0	0	0	0	0
27222	829	3	1	2211	0	0	2264	1	0	0	0	0	0	0	0	0	0	0
27223	829	4	1	2264	0	0	2211	1	0	0	0	0	0	0	0	0	0	0
27224	829	5	1	2214	0	0	2264	1	2200	1	0	0	0	0	0	0	0	0
27240	830	1	1	2212	0	0	2201	1	0	0	0	0	0	0	0	0	0	0
27241	830	2	1	2268	0	0	2201	1	0	0	0	0	0	0	0	0	0	0
27242	830	3	1	2268	0	0	2212	1	0	0	0	0	0	0	0	0	0	0
27243	830	4	1	2268	0	0	2212	1	0	0	0	0	0	0	0	0	0	0
27244	830	5	1	2312	0	0	2268	1	2212	1	0	0	0	0	0	0	0	0
27260	831	1	1	2463	2480	2480	2463	1	0	0	0	0	0	0	0	0	0	0
27261	831	2	1	2480	2480	2474	2463	1	0	0	0	0	0	0	0	0	0	0
27262	831	3	1	2480	2463	2463	2474	1	0	0	0	0	0	0	0	0	0	0
27263	831	4	1	2463	2463	2474	2474	2	0	0	0	0	0	0	0	0	0	0
27264	831	5	1	2463	2480	2480	2477	1	2480	1	0	0	0	0	0	0	0	0
27280	832	1	1	2448	2448	2448	0	0	0	0	0	0	0	0	0	0	0	0
27281	832	2	1	2448	0	2452	2448	1	0	0	0	0	0	0	0	0	0	0
27282	832	3	1	2414	2452	2414	2452	1	0	0	0	0	0	0	0	0	0	0
27283	832	4	1	2448	2452	2452	2414	1	0	0	0	0	0	0	0	0	0	0
27284	832	5	1	2448	2451	2451	2417	1	2414	1	0	0	0	0	0	0	0	0
27300	833	1	1	2480	2480	2480	0	0	0	0	0	0	0	0	0	0	0	0
27301	833	2	1	2471	2471	2480	2480	1	0	0	0	0	0	0	0	0	0	0
27302	833	3	1	2471	2483	2483	2471	1	0	0	0	0	0	0	0	0	0	0
27303	833	4	1	2483	2474	2474	2483	1	0	0	0	0	0	0	0	0	0	0
27304	833	5	1	2480	2480	2483	2477	1	2483	1	0	0	0	0	0	0	0	0
27320	834	1	1	2493	2493	2493	0	0	0	0	0	0	0	0	0	0	0	0
27321	834	2	1	2493	2512	2512	2493	1	0	0	0	0	0	0	0	0	0	0
27322	834	3	1	2493	2415	2415	2512	1	0	0	0	0	0	0	0	0	0	0
27323	834	4	1	2512	2415	2415	2415	1	0	0	0	0	0	0	0	0	0	0
27324	834	5	1	2493	2415	2415	2418	1	2512	1	0	0	0	0	0	0	0	0
27340	835	1	1	2496	2496	2496	0	0	0	0	0	0	0	0	0	0	0	0
27341	835	2	1	0	2496	2505	2496	1	0	0	0	0	0	0	0	0	0	0
27342	835	3	1	2457	2505	2499	2496	1	0	0	0	0	0	0	0	0	0	0
27343	835	4	1	2505	2499	2496	2496	1	2457	1	0	0	0	0	0	0	0	0
27344	835	5	1	2508	2502	2460	2496	1	2505	1	0	0	0	0	0	0	0	0
27360	836	1	1	2496	2496	2496	0	0	0	0	0	0	0	0	0	0	0	0
27361	836	2	1	0	2496	2505	2496	1	0	0	0	0	0	0	0	0	0	0
27362	836	3	1	2457	2505	2499	2496	1	0	0	0	0	0	0	0	0	0	0
27363	836	4	1	2505	2499	2496	2496	1	2457	1	0	0	0	0	0	0	0	0
27364	836	5	1	2508	2502	2460	2496	1	2505	1	0	0	0	0	0	0	0	0
27380	837	1	1	2496	2496	2496	0	0	0	0	0	0	0	0	0	0	0	0
27381	837	2	1	0	2496	2505	2496	1	0	0	0	0	0	0	0	0	0	0
27382	837	3	1	2457	2505	2499	2496	1	0	0	0	0	0	0	0	0	0	0
27383	837	4	1	2505	2499	2496	2496	1	2457	1	0	0	0	0	0	0	0	0
27384	837	5	1	2508	2502	2460	2496	1	2505	1	0	0	0	0	0	0	0	0
27400	838	1	1	2496	2496	2496	0	0	0	0	0	0	0	0	0	0	0	0
27401	838	2	1	0	2496	2505	2496	1	0	0	0	0	0	0	0	0	0	0
27402	838	3	1	2457	2505	2499	2496	1	0	0	0	0	0	0	0	0	0	0
27403	838	4	1	2505	2499	2496	2496	1	2457	1	0	0	0	0	0	0	0	0
27404	838	5	1	2508	2502	2460	2496	1	2505	1	0	0	0	0	0	0	0	0
27420	839	1	1	2497	2497	2497	0	0	0	0	0	0	0	0	0	0	0	0
27421	839	2	1	0	2497	2506	2497	1	0	0	0	0	0	0	0	0	0	0
27422	839	3	1	2458	2506	2500	2497	1	0	0	0	0	0	0	0	0	0	0
27423	839	4	1	2506	2500	2497	2497	1	2458	1	0	0	0	0	0	0	0	0
27424	839	5	1	2509	2503	2461	2497	1	2506	1	0	0	0	0	0	0	0	0
27440	840	1	1	2497	2497	2497	0	0	0	0	0	0	0	0	0	0	0	0
27441	840	2	1	0	2497	2506	2497	1	0	0	0	0	0	0	0	0	0	0
27442	840	3	1	2458	2506	2500	2497	1	0	0	0	0	0	0	0	0	0	0
27443	840	4	1	2506	2500	2497	2497	1	2458	1	0	0	0	0	0	0	0	0
27444	840	5	1	2509	2503	2461	2497	1	2506	1	0	0	0	0	0	0	0	0
27460	841	1	1	2497	2497	2497	0	0	0	0	0	0	0	0	0	0	0	0
27461	841	2	1	0	2497	2506	2497	1	0	0	0	0	0	0	0	0	0	0
27462	841	3	1	2458	2506	2500	2497	1	0	0	0	0	0	0	0	0	0	0
27463	841	4	1	2506	2500	2497	2497	1	2458	1	0	0	0	0	0	0	0	0
27464	841	5	1	2509	2503	2461	2497	1	2506	1	0	0	0	0	0	0	0	0
27480	842	1	1	2497	2497	2497	0	0	0	0	0	0	0	0	0	0	0	0
27481	842	2	1	0	2497	2506	2497	1	0	0	0	0	0	0	0	0	0	0
27482	842	3	1	2458	2506	2500	2497	1	0	0	0	0	0	0	0	0	0	0
27483	842	4	1	2506	2500	2497	2497	1	2458	1	0	0	0	0	0	0	0	0
27484	842	5	1	2509	2503	2461	2497	1	2506	1	0	0	0	0	0	0	0	0
27500	843	1	1	2689	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27501	843	2	1	2689	2699	2699	2689	1	0	0	0	0	0	0	0	0	0	0
27502	843	3	1	2612	2699	2699	2689	1	0	0	0	0	0	0	0	0	0	0
27503	843	4	1	2699	2689	2689	2612	1	0	0	0	0	0	0	0	0	0	0
27504	843	5	1	2699	2689	2689	2615	1	2612	1	0	0	0	0	0	0	0	0
27520	844	1	1	2619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27521	844	2	1	2670	2670	2695	2619	1	0	0	0	0	0	0	0	0	0	0
27522	844	3	1	2695	2695	2670	2670	1	0	0	0	0	0	0	0	0	0	0
27523	844	4	1	2673	2670	2670	2695	1	0	0	0	0	0	0	0	0	0	0
27524	844	5	1	2670	2670	2695	2674	1	2695	1	0	0	0	0	0	0	0	0
27540	845	1	1	2690	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27541	845	2	1	2690	2700	2700	2690	1	0	0	0	0	0	0	0	0	0	0
27542	845	3	1	2613	2700	2700	2690	1	0	0	0	0	0	0	0	0	0	0
27543	845	4	1	2700	2690	2690	2613	1	0	0	0	0	0	0	0	0	0	0
27544	845	5	1	2700	2690	2690	2616	1	2613	1	0	0	0	0	0	0	0	0
27560	846	1	1	2620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27561	846	2	1	2671	2671	2696	2620	1	0	0	0	0	0	0	0	0	0	0
27562	846	3	1	2696	2696	2698	2671	1	0	0	0	0	0	0	0	0	0	0
27563	846	4	1	2673	2671	2671	2696	1	0	0	0	0	0	0	0	0	0	0
27564	846	5	1	2671	2671	2677	2675	1	2696	1	0	0	0	0	0	0	0	0
27580	847	1	1	2667	2606	2667	0	0	0	0	0	0	0	0	0	0	0	0
27581	847	2	1	2667	2606	2667	2641	1	0	0	0	0	0	0	0	0	0	0
27582	847	3	1	2667	2656	2656	2641	1	0	0	0	0	0	0	0	0	0	0
27583	847	4	1	2656	0	0	2641	1	0	0	0	0	0	0	0	0	0	0
27584	847	5	1	0	0	2656	2721	1	2641	1	0	0	0	0	0	0	0	0
27600	848	1	1	2668	2607	2668	0	0	0	0	0	0	0	0	0	0	0	0
27601	848	2	1	2668	2607	2668	2642	1	0	0	0	0	0	0	0	0	0	0
27602	848	3	1	2668	2657	2657	2642	1	0	0	0	0	0	0	0	0	0	0
27603	848	4	1	2657	0	0	2642	1	0	0	0	0	0	0	0	0	0	0
27604	848	5	1	0	0	2657	2722	1	2642	1	0	0	0	0	0	0	0	0
27620	849	1	1	2667	2606	2667	0	0	0	0	0	0	0	0	0	0	0	0
27621	849	2	1	2667	2606	2667	2641	1	0	0	0	0	0	0	0	0	0	0
27622	849	3	1	2667	2656	2656	2641	1	0	0	0	0	0	0	0	0	0	0
27623	849	4	1	2656	0	0	2641	1	0	0	0	0	0	0	0	0	0	0
27624	849	5	1	0	0	2656	2721	1	2641	1	0	0	0	0	0	0	0	0
27640	850	1	1	2668	2607	2668	0	0	0	0	0	0	0	0	0	0	0	0
27641	850	2	1	2668	2607	2668	2642	1	0	0	0	0	0	0	0	0	0	0
27642	850	3	1	2668	2657	2657	2642	1	0	0	0	0	0	0	0	0	0	0
27643	850	4	1	2657	0	0	2642	1	0	0	0	0	0	0	0	0	0	0
27644	850	5	1	0	0	2657	2722	1	2642	1	0	0	0	0	0	0	0	0
27660	851	1	1	2667	2641	2667	0	0	0	0	0	0	0	0	0	0	0	0
27661	851	2	1	2667	2641	2667	2606	1	0	0	0	0	0	0	0	0	0	0
27662	851	3	1	2667	2656	2656	2606	1	0	0	0	0	0	0	0	0	0	0
27663	851	4	1	2656	0	0	2606	1	0	0	0	0	0	0	0	0	0	0
27664	851	5	1	0	0	2656	2609	1	2606	1	0	0	0	0	0	0	0	0
27680	852	1	1	2668	2642	2668	0	0	0	0	0	0	0	0	0	0	0	0
27681	852	2	1	2668	2642	2668	2607	1	0	0	0	0	0	0	0	0	0	0
27682	852	3	1	2668	2657	2657	2607	1	0	0	0	0	0	0	0	0	0	0
27683	852	4	1	2657	0	0	2607	1	0	0	0	0	0	0	0	0	0	0
27684	852	5	1	0	0	2657	2610	1	2607	1	0	0	0	0	0	0	0	0
27700	853	1	1	2668	2642	2668	0	0	0	0	0	0	0	0	0	0	0	0
27701	853	2	1	2668	2642	2668	2607	1	0	0	0	0	0	0	0	0	0	0
27702	853	3	1	2668	2657	2657	2607	1	0	0	0	0	0	0	0	0	0	0
27703	853	4	1	2657	0	0	2607	1	0	0	0	0	0	0	0	0	0	0
27704	853	5	1	0	0	2657	2610	1	2607	1	0	0	0	0	0	0	0	0
27720	854	1	1	2727	2692	0	0	0	0	0	0	0	0	0	0	0	0	0
27721	854	2	1	2692	2664	0	2727	1	0	0	0	0	0	0	0	0	0	0
27722	854	3	1	2644	2664	0	2727	1	0	0	0	0	0	0	0	0	0	0
27723	854	4	1	2648	0	0	2724	1	0	0	0	0	0	0	0	0	0	0
27724	854	5	1	2730	2660	0	2727	1	2724	1	0	0	0	0	0	0	0	0
27740	855	1	1	2728	2693	0	0	0	0	0	0	0	0	0	0	0	0	0
27741	855	2	1	2693	2665	0	2728	1	0	0	0	0	0	0	0	0	0	0
27742	855	3	1	2645	2665	0	2728	1	0	0	0	0	0	0	0	0	0	0
27743	855	4	1	2649	0	0	2725	1	0	0	0	0	0	0	0	0	0	0
27744	855	5	1	2731	2661	0	2728	1	2725	1	0	0	0	0	0	0	0	0
27760	856	1	1	2728	2693	0	0	0	0	0	0	0	0	0	0	0	0	0
27761	856	2	1	2693	2665	0	2728	1	0	0	0	0	0	0	0	0	0	0
27762	856	3	1	2645	2665	0	2728	1	0	0	0	0	0	0	0	0	0	0
27763	856	4	1	2649	0	0	2725	1	0	0	0	0	0	0	0	0	0	0
27764	856	5	1	2731	2661	0	2728	1	2725	1	0	0	0	0	0	0	0	0
27780	857	1	1	2606	0	0	2635	1	0	0	0	0	0	0	0	0	0	0
27781	857	2	1	2606	2635	0	2656	1	0	0	0	0	0	0	0	0	0	0
27782	857	3	1	2733	2603	2603	2733	1	0	0	0	0	0	0	0	0	0	0
27783	857	4	1	2656	2635	2606	2609	1	2656	1	0	0	0	0	0	0	0	0
27784	857	5	1	2733	2603	2603	2736	1	0	0	0	0	0	0	0	0	0	0
27800	858	1	1	2668	2642	0	0	0	0	0	0	0	0	0	0	0	0	0
27801	858	2	1	2734	2734	2653	2737	1	0	0	0	0	0	0	0	0	0	0
27802	858	3	1	2642	2668	0	2657	1	0	0	0	0	0	0	0	0	0	0
27803	858	4	1	2657	2657	2642	2722	1	2642	1	0	0	0	0	0	0	0	0
27804	858	5	1	2734	2734	2653	2737	1	0	0	0	0	0	0	0	0	0	0
27820	859	1	1	2606	2641	0	0	0	0	0	0	0	0	0	0	0	0	0
27821	859	2	1	2641	2641	2606	2606	1	0	0	0	0	0	0	0	0	0	0
27822	859	3	1	2641	0	0	2656	1	0	0	0	0	0	0	0	0	0	0
27823	859	4	1	2609	2721	0	2656	2	0	0	0	0	0	0	0	0	0	0
27824	859	5	1	2739	2648	2644	2742	1	0	0	0	0	0	0	0	0	0	0
27840	860	1	1	2607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27841	860	2	1	2636	0	0	2607	1	0	0	0	0	0	0	0	0	0	0
27842	860	3	1	2657	0	0	2607	1	0	0	0	0	0	0	0	0	0	0
27843	860	4	1	2657	2657	2607	2639	1	2657	1	0	0	0	0	0	0	0	0
27844	860	5	1	2740	2649	2645	2743	1	0	0	0	0	0	0	0	0	0	0
50000	2004	2	1	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50001	2004	3	1	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50002	2004	4	1	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50003	2004	5	1	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50004	2004	6	1	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50005	2004	7	1	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50006	2004	8	1	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50020	114	1	1	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50021	114	2	1	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50022	114	3	1	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50023	114	4	1	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50024	114	5	1	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50025	114	6	1	851	852	0	852	2	0	0	0	0	0	0	0	0	0	0
50026	114	7	1	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50030	115	1	1	1823	1824	0	1825	3	0	0	0	0	0	0	0	0	0	0
50031	115	2	1	1821	0	0	1823	2	1824	1	0	0	0	0	0	0	0	0
50032	115	3	1	1821	0	0	1822	3	0	0	0	0	0	0	0	0	0	0
50033	115	4	1	1821	0	0	1821	2	0	0	0	0	0	0	0	0	0	0
50034	115	5	1	1820	0	0	1821	2	0	0	0	0	0	0	0	0	0	0
50035	115	6	1	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50040	124	1	1	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50041	124	2	1	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50042	124	3	1	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50043	124	4	1	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50044	124	5	1	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50045	124	6	1	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50046	124	7	1	823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50060	125	1	1	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50061	125	2	1	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50062	125	3	1	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50063	125	4	1	553	554	0	0	0	0	0	0	0	0	0	0	0	0	0
50064	125	5	1	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50080	861	1	1	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50081	861	2	1	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50082	861	3	1	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50083	861	4	1	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50100	862	1	1	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50101	862	2	1	3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50102	862	3	1	3002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50120	863	1	1	3003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50121	863	2	1	3004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50122	863	3	1	3005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50123	863	4	1	3006	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50140	864	1	1	2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50141	864	2	1	2853	0	0	2853	1	0	0	0	0	0	0	0	0	0	0
50142	864	3	1	3009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50143	864	4	1	3010	0	0	3009	1	0	0	0	0	0	0	0	0	0	0
50144	864	5	1	3011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50145	864	6	1	3012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50160	865	1	1	3013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50161	865	2	1	3014	0	0	3014	1	0	0	0	0	0	0	0	0	0	0
