n_ID	s_NAME	s_ID_MODEL_CLASS	n_ID_MODEL	n_ID_MAP	s_PREDESCRIPT	s_OUTFIT	n_BOUNDARY	n_HEIGHT	n_LEVEL_MIN	n_LEVEL_MAX	n_RANK	f_RATIO_EXP	f_RATIO_SP	s_PROPERTIES	n_SPEED_WALK	n_SPEED_RUN	n_VEHICLE	n_AI_WANDER	n_AI_COMBAT	n_AI_TACTIC	s_SKILLS	n_DEADMISSILE	n_CONDITION	n_SKIN_COLOR	s_FX_SELECT	n_WATER_DOWN	s_FX_GORE	n_INTIMATE	n_CREDIT	n_PVPSCORE	n_MOB_APPEAR	n_DROP_RANGE	n_DROPS_EQUIPMENT	n_DROPS_NORMAL	n_DROPS_SPECIALLY	n_DROP_FLOOR	n_DROPS_QUEST	s_QUEST_BEGIN	s_QUEST_END	n_CAPABILITY	s_ICON	s_LOCATION	n_GM_SWITCH	n_FITTINGROOM_DISTANCE	n_FITTINGROOM_HEIGHT	s_NPC_VOICE	s_ROLE_GRAPHIC	n_BROADCAST	n_MOB_USAGE	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
3227	黑旗島		0	0		MAP_ISLAND_01	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	8	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703227	4050	4050	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3228	安潔莉娜	M077	0	0		M077_000_000_N	75	165	98	98	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703228	4052	4051	1			0	0	0	141;142;143	ANGELINA_0	0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3229	白骨島		0	0		MAP_ISLAND_01	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	8	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703229	4058	4058	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3230	巫毒小島		0	0		MAP_ISLAND_01	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	8	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703230	4060	4060	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3231	蘿辣	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_018_000_LORA	75	160	35	35	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703231	4062	4061	1			0	0	0	199	LOLA_0	0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3232	蘿辣	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_018_000_LORA	75	160	35	35	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703232	4064	4062	1			0	0	0	200	LOLA_0	0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3233	空賊飛艇		0	0		SP_000_000_000_N	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703233	4063	4063	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3234	蘿辣	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_018_000_LORA	75	160	35	35	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703234	4065	4064	1			0	0	0	197	LOLA_0	0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3235	塔洛斯空賊據點		0	0		MAP_ISLAND_01	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	8	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703235	4067	4067	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3236	蘿辣	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_018_000_LORA	75	160	35	35	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703236	4066;4068	4065;4066	1			0	0	0	198	LOLA_0	0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3237	蘿辣	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_018_000_LORA	75	160	35	35	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703237	4070;4071	4068;4070;4071	1			0	0	0	199	LOLA_0	0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3239	塔洛斯本部		0	0		MAP_ISLAND_01	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	8	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703239	4069	4069	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3240	納爾遜	M052	0	0		M052_000_000_N	150	270	15	15	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703240	4072;4074	4080;4072	1			0	0	0	74;75;76;77;78;79;80	NELSON_0	0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3241	廢棄空島		0	0		MAP_ISLAND_01	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	8	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703241	4073	4073	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3242	紅水晶島		0	0		MAP_ISLAND_01	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	8	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703242	4075	4075	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3243	赤鐵島		0	0		MAP_ISLAND_01	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	8	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703243	4077	4077	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3244	空賊造船島		0	0		MAP_ISLAND_01	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	8	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703244	4079	4079	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3245	克拉克	M024	1	0		M024_001_000_N	75	110	10	20	0	0.0	0.0	8200;7123	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703245	4082	4078	1			0	0	0	47;48;49		0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3246	空賊飛艇		0	0		SP_000_000_000_N	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703246	4081	4081	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3247	克拉克	M024	1	0		M024_001_000_N	75	110	10	20	0	0.0	0.0	8200;7123	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703247	4084	4082	1			0	0	0	47;48;49		0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3248	空賊本陣		0	0		MAP_ISLAND_01	125	200	1	1	0	0.0	0.0	0	100	100	0	2	0	0		0	8	0		75	S_H_GOREDEAD	0	0	0	0	200	0	0	0	0	8703248	4085	4085	1			0	0	0			0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3249	納爾遜	M052	0	0		M052_000_000_N	150	270	15	15	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703249	4086	4083	1			0	0	0	74;75;76;77;78;79;80	NELSON_0	0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3250	娜亞	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_003_002_N	75	160	110	110	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703250			0			0	0	0	204		0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3251	克媞拉	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_005_002_MARIA	75	160	110	110	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703251			0			0	0	0	204		0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3252	喬	MALE	0	0	P_MALE_FIST	P_MALE_003_000_N	75	160	110	110	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703252			0			0	0	0	1060;1074		0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3253	金	MALE	0	0	P_MALE_FIST	P_MALE_003_002_TREASURE_HUNTER	75	215	110	110	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703253			0			0	0	0	1003		0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3254	海因里希	M070	0	1		M070_000_001_N	100	175	110	110	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703254			0			0	0	0	1045		0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3255	霍華德	MALE	0	0	P_MALE_FIST	P_MALE_007_000_SP2	75	195	110	110	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703255			0			0	0	0	1001		0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3257	海軍親衛	MALE	0	0	P_MALE_FIST	P_MALE_002_000_NEO	75	170	80	80	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703257			0			0	0	0	164		0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3258	九鬼嘉隆	M057	0	0		M057_000_000_N	100	175	10	20	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703258	4040	4039	1			0	0	0	104;105;107;108;109	YAMA_0	0	2	1.03.0000	1.03.0000	1.07.0000	1.07.0000
3301	金鯊海運武裝信差	M001	0	1		M001_000_001_SP1	130	170	95	96	1	1.0	1.0	400;7006	150	650	0	11	112	1	3020;3020;3025;3026;3029	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701025	0	0	8703301			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3302	金鯊海運武裝傭兵	M001	0	0		M001_000_000_SP1	130	170	95	96	1	1.0	1.0	400;7005	150	650	0	11	112	1	3020;3020;3025;3026;3029	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701025	0	0	8703302			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3303	金鯊海運武裝傭兵	M001	0	0		M001_000_000_SP2	170	200	97	98	1	1.0	1.0	400;7005	150	650	0	11	112	1	3020;3020;3025;3026;3029	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701025	0	0	8703303			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3305	海軍探員	MALE	0	0	P_MALE_FIST	P_MALE_014_002_XISER	75	170	95	95	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703305	4542		1			0	0	0			0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3306	海軍探員	MALE	0	0	P_MALE_FIST	P_MALE_002_000_NEO	75	170	95	95	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703306		4542	1			0	0	0			0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3307	飛飛鳥	M020	1	1		M020_001_001_N	100	180	97	98	1	1.0	1.0	400;7103	150	650	0	11	301	1	3400;3404;3401;3407;3410	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701025	2802254	0	8703307			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3308	湛藍海蛇	M021	0	0		M021_000_000_SP2	120	155	95	96	1	1.0	1.0	400;7105	150	650	0	11	312	1	3420;3421;3425;3428	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701025	2802256	0	8703308			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3309	湛藍海蛇	M021	0	0		M021_000_000_SP2	120	155	97	98	1	1.0	1.0	400;7105	150	650	0	11	312	1	3420;3421;3425;3428	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701025	2802256	0	8703309			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3310	天天都片泥	MALE	0	0	P_MALE_FIST	P_MALE_005_000_STRANGER	75	170	95	95	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703310	4547	4547	1			0	0	0	1118;1132		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3311	極地鹿	M005	0	3		M005_000_003_SP2	110	160	95	96	1	1.0	1.0	400;7032	150	650	0	11	151	1	3100;3108;3108;3103	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701025	2802225	0	8703311			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3312	結晶比比	M013	1	1		M013_001_001_SP2	70	90	97	98	1	1.0	1.0	400;7065	150	650	0	11	231	1	3260;3265;3269;3270	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701025	2802243	0	8703312			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3313	盲眼獵犬	M000	0	2		M000_000_002_SP2	130	130	99	100	1	1.0	1.0	400;7002	150	650	0	11	101	1	3000;3009;3002;3004	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701025	2802203	0	8703313			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3314	原嬌媚	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_007_000_ERIA	75	150	95	95	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703314	4548	4548	1			0	0	0	1118;1132		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3315	結晶比比	M013	1	1		M013_001_001_PET	50	40	1	1	0	1.0	1.0	7035;99999	650	650	0	1	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703315			0			0	0	0			0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3316	巫髏水手	M026	0	0		M026_000_000_SP1	100	175	96	97	1	1.0	1.0	400;7131	150	650	0	11	361	1	3521;3520;3523;3522;3526	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701026	0	0	8703316			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3317	異域魔犬	M000	1	0		M000_001_000_SP2	190	190	97	98	1	1.0	1.0	400;7003	150	650	0	16	102	1	3000;3001;3002;3006	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701026	2802204	0	8703317			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3318	巫髏水手	M026	0	0		M026_000_000_SP2	130	220	99	100	1	1.0	1.0	400;7131	150	650	0	11	361	1	3521;3520;3523;3522;3526	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701026	0	0	8703318			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3319	艾蜜莉	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_002_000_LAN	75	150	95	95	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703319	4540		1			0	0	0	204		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3320	艾蜜莉	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_002_000_LAN	75	150	95	95	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703320		4540	1			0	0	0	201;203		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3321	硬皮骨魚	M020	0	1		M020_000_001_N	100	180	95	96	1	1.0	1.0	400;7100	150	650	0	11	302	1	3400;3403;3401;3401;3409	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701026	2802251	0	8703321			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3322	異域魔犬	M000	1	0		M000_001_000_SP1	100	100	97	98	1	1.0	1.0	400;7003	150	650	0	11	102	1	3000;3001;3002;3006	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701026	2802204	0	8703322			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3323	巫髏大副	M026	0	2		M026_000_002_SP2	130	220	98	99	1	1.0	1.0	400;7133	150	650	0	11	362	1	3521;3520;3523;3522;3526	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701026	0	0	8703323			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3324	藍海亡靈	M008	0	0		M008_000_000_SP3	200	260	99	100	1	1.0	1.0	400;7042	150	650	0	11	182	1	3160;3168;3161;3162;3164	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400029	2701026	0	0	8703324			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3325	海軍士官	MALE	0	0	P_MALE_FIST	P_MALE_002_000_SP1	75	170	95	95	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703325	4543		1			0	0	0	163;164		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3326	海軍士官	MALE	0	0	P_MALE_FIST	P_MALE_002_000_SP1	75	170	95	95	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703326		4543	1			0	0	0	163;164		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3327	烈焰魔藤	M004	0	1		M004_000_001_SP2	150	180	100	101	1	1.0	1.0	400;7025	150	650	0	16	142	1	3080;3082;3088	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802218	0	8703327			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3328	紅焰魔犬	M000	1	1		M000_001_001_SP1	100	100	101	102	1	1.0	1.0	400;7004	150	650	0	11	101	1	3000;3001;3002;3005	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802205	0	8703328			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3329	炎山鹿	M005	0	2		M005_000_002_SP2	110	160	102	103	1	1.0	1.0	400;7031	150	650	0	11	151	1	3100;3102;3101;3103	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802224	0	8703329			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3330	地獄金剛	M003	0	3		M003_000_003_N	150	190	103	104	1	1.0	1.0	400;7021	150	650	0	11	134	1	3060;3060;3064;3066	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802214	0	8703330			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3331	愛蓮娜	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_007_002_SANDER	75	150	104	104	0	0.0	0.0	8200	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703331	4545	4545	1			0	0	0	201		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3332	安格伯小火鳥	M020	1	0		M020_001_000_N	100	180	110	111	1	1.0	1.0	400;7102	150	650	0	11	301	1	3400;3402;3401;3413;3408	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802253	0	8703332			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3333	紅焰魔犬	M000	1	1		M000_001_001_SP2	190	190	111	112	1	1.0	1.0	400;7004	150	650	0	11	101	1	3000;3001;3002;3005	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802205	0	8703333			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3334	烈焰魔藤	M004	0	1		M004_000_001_SP3	200	260	112	113	1	1.0	1.0	400;7025	150	650	0	11	142	1	3080;3082;3088	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802218	0	8703334			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3335	地獄金剛	M003	0	3		M003_000_003_SP2	180	210	113	114	1	1.0	1.0	400;7021	150	650	0	11	134	1	3060;3060;3064;3066	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802214	0	8703335			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3336	亞特	MALE	0	0	P_MALE_FIST	P_MALE_003_002_CLOUZE	75	170	110	110	0	0.0	0.0	0	150	650	0	1	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703336	4510	4510	1			0	0	0	180		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3337	巫髏水手	M026	0	0		M026_000_000_SP2	130	220	100	101	1	1.0	1.0	400;7131	150	650	0	11	361	1	3521;3520;3523;3522;3526	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	0	0	8703337			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3338	貓女海賊	M019	0	2		M019_000_002_SP3	100	210	102	103	1	1.0	1.0	400;7095	150	650	0	11	292	1	3380;3383;3391;3388;3385	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	0	0	8703338			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3339	巫髏水手	M026	0	0		M026_000_000_SP2	130	220	103	104	1	1.0	1.0	400;7131	150	650	0	11	361	1	3521;3520;3523;3522;3526	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	0	0	8703339			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3340	魔象船長	M010	0	1		M010_000_001_SP3	200	270	104	105	1	1.0	1.0	400;7049	150	650	0	11	202	1	3200;3202;3208	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	0	0	8703340			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3341	被抓的船員	FEMALE	0	0	P_FEMALE_FIST	P_FEMALE_002_000_MIX;P_FEMALE_003_000_N	75	150	50	50	0	0.0	0.0	8010	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703341			0			0	0	0	1013		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3342	雷昂	MALE	0	0	P_MALE_FIST	P_MALE_003_000_CLOUS	75	170	100	100	0	0.0	0.0	8010	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703342	4549		1			0	0	0	1019;1014		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3343	雷昂	MALE	0	0	P_MALE_FIST	P_MALE_003_000_CLOUS	75	170	100	100	0	0.0	0.0	8010	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703343		4549	1			0	0	0	1019;1014		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3344	火光眼蟲	M020	0	0		M020_000_000_N	100	180	105	106	1	1.0	1.0	400;7099	150	650	0	11	303	1	3400;3402;3401;3413;3408	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802250	0	8703344			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3345	巫毒屠夫	M023	1	2		M023_001_002_SP1	100	130	107	108	1	1.0	1.0	400;7120	150	650	0	11	331	1	3461;3461;3466;3468	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	0	0	8703345			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3346	地獄金剛	M003	0	3		M003_000_003_SP2	180	210	108	109	1	1.0	1.0	400;7021	150	650	0	11	134	1	3060;3060;3064;3066	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802214	0	8703346			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3347	巫毒食人妖	M023	0	0		M023_000_000_SP2	130	220	109	110	1	1.0	1.0	400;7115	150	650	0	11	331	1	3460;3461;3464;3468	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	0	0	8703347			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3348	迪奧	MALE	0	0	P_MALE_FIST	P_MALE_002_002_EION	75	170	105	105	0	1.0	1.0	8200	150	650	0	1	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703348	4529	4529	1			0	0	0	1071		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3350	炎山鹿	M005	0	2		M005_000_002_SP2	110	160	110	111	1	1.0	1.0	400;7031	150	650	0	11	151	1	3100;3102;3101;3103	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802224	0	8703350			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3351	烈焰魔藤	M004	0	1		M004_000_001_SP3	200	260	112	113	1	1.0	1.0	400;7025	150	650	0	11	142	1	3080;3082;3088	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802218	0	8703351			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3352	土炎龍	M006	1	0		M006_001_000_N	150	200	113	114	1	1.0	1.0	400;7038	150	650	0	11	161	1	3120;3123;3130	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802231	0	8703352			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3353	烈焰魔藤	M004	0	1		M004_000_001_SP3	200	260	114	115	1	1.0	1.0	400;7025	150	650	0	11	142	1	3080;3082;3088	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701027	2802218	0	8703353			0			0	0	0			0	1	1.02.0000	1.02.0000	1.07.0000	1.07.0000
3354	恩斯坦斯	MALE	0	0	P_MALE_FIST	P_MALE_002_002_HOSE	75	170	110	110	0	0.0	0.0	0	150	650	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8703354	4555	4555	1			0	0	0	179;180;181		0	2	1.02.0000	1.02.0000	1.07.0000	1.07.0000
