n_ID	n_ITEM_1	f_RATE_1	n_MIN_1	n_MAX_1	n_ITEM_2	f_RATE_2	n_MIN_2	n_MAX_2	n_ITEM_3	f_RATE_3	n_MIN_3	n_MAX_3	n_ITEM_4	f_RATE_4	n_MIN_4	n_MAX_4	n_ITEM_5	f_RATE_5	n_MIN_5	n_MAX_5	n_ITEM_6	f_RATE_6	n_MIN_6	n_MAX_6	n_ITEM_7	f_RATE_7	n_MIN_7	n_MAX_7	n_ITEM_8	f_RATE_8	n_MIN_8	n_MAX_8	n_ITEM_9	f_RATE_9	n_MIN_9	n_MAX_9	n_ITEM_10	f_RATE_10	n_MIN_10	n_MAX_10	n_ITEM_11	f_RATE_11	n_MIN_11	n_MAX_11	n_ITEM_12	f_RATE_12	n_MIN_12	n_MAX_12	n_ITEM_13	f_RATE_13	n_MIN_13	n_MAX_13	n_ITEM_14	f_RATE_14	n_MIN_14	n_MAX_14	n_ITEM_15	f_RATE_15	n_MIN_15	n_MAX_15	n_ITEM_16	f_RATE_16	n_MIN_16	n_MAX_16	n_ITEM_17	f_RATE_17	n_MIN_17	n_MAX_17	n_ITEM_18	f_RATE_18	n_MIN_18	n_MAX_18	n_ITEM_19	f_RATE_19	n_MIN_19	n_MAX_19	n_ITEM_20	f_RATE_20	n_MIN_20	n_MAX_20	n_ITEM_21	f_RATE_21	n_MIN_21	n_MAX_21	n_ITEM_22	f_RATE_22	n_MIN_22	n_MAX_22	n_ITEM_23	f_RATE_23	n_MIN_23	n_MAX_23	n_ITEM_24	f_RATE_24	n_MIN_24	n_MAX_24	n_ITEM_25	f_RATE_25	n_MIN_25	n_MAX_25	n_ITEM_26	f_RATE_26	n_MIN_26	n_MAX_26	n_ITEM_27	f_RATE_27	n_MIN_27	n_MAX_27	n_ITEM_28	f_RATE_28	n_MIN_28	n_MAX_28	n_ITEM_29	f_RATE_29	n_MIN_29	n_MAX_29	n_ITEM_30	f_RATE_30	n_MIN_30	n_MAX_30
2021	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600801	5.0	1	1	2600751	5.0	1	1	2600701	10.0	1	1	2400519	10.0	1	3	2400522	10.0	1	3	2400525	10.0	1	3	2601301	50.0	1	1	2601301	10.0	1	2	0	0.0	0	0	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2022	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600803	5.0	1	1	2600751	5.0	1	1	2600701	10.0	1	1	2400519	10.0	2	4	2400522	10.0	2	4	2400525	10.0	2	4	2601305	50.0	1	1	2601305	10.0	1	2	0	0.0	0	0	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2023	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600804	5.0	1	1	2600752	5.0	1	1	2600702	10.0	1	1	2400520	10.0	2	4	2400523	10.0	2	4	2400526	10.0	2	4	2400436	20.0	1	1	2601304	30.0	1	1	2601304	10.0	1	2	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2024	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600805	5.0	1	1	2600752	5.0	1	1	2600702	10.0	1	1	2400520	10.0	2	4	2400523	10.0	2	4	2400526	10.0	2	4	2601309	50.0	1	1	2601309	10.0	1	2	0	0.0	0	0	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2025	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600806	5.0	1	1	2600752	5.0	1	1	2600702	10.0	1	1	2400520	10.0	3	5	2400523	10.0	3	5	2400526	10.0	3	5	2601302	50.0	1	1	2601302	10.0	1	2	2601303	30.0	1	1	2601303	10.0	1	2	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2026	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600807	5.0	1	1	2600753	5.0	1	1	2600703	10.0	1	1	2400521	10.0	3	5	2400524	10.0	3	5	2400527	10.0	3	5	2601306	50.0	1	1	2601306	10.0	1	2	0	0.0	0	0	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2027	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600808	5.0	1	1	2600753	5.0	1	1	2600703	10.0	1	1	2400521	10.0	4	6	2400524	10.0	4	6	2400527	10.0	4	6	0	30.0	1	1	0	10.0	1	2	0	50.0	1	1	0	10.0	1	2	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2028	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600809	5.0	1	1	2600754	5.0	1	1	2600704	10.0	1	1	2400521	10.0	5	7	2400524	10.0	5	7	2400527	10.0	5	7	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2101	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600095	5.0	1	1	2600753	5.0	1	1	2600703	10.0	1	1	2400521	10.0	3	5	2400524	10.0	3	5	2400527	10.0	3	5	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	100.0	1	1	0	3.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2102	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600095	5.0	1	1	2600753	5.0	1	1	2600703	10.0	1	1	2400521	10.0	4	6	2400524	10.0	4	6	2400527	10.0	4	6	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	100.0	1	1	0	6.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2103	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600095	5.0	1	1	2600754	5.0	1	1	2600704	10.0	1	1	2400521	10.0	5	7	2400524	10.0	5	7	2400527	10.0	5	7	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	100.0	1	1	0	9.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2104	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600095	5.0	1	1	2600754	5.0	1	1	2600704	10.0	1	1	2400521	10.0	5	7	2400524	10.0	5	7	2400527	10.0	5	7	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	100.0	1	1	0	9.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2105	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600095	5.0	1	1	2600754	5.0	1	1	2600704	10.0	1	1	2400521	10.0	5	7	2400524	10.0	5	7	2400527	10.0	5	7	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	100.0	1	1	0	9.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2106	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600095	5.0	1	1	2600754	5.0	1	1	2600704	10.0	1	1	2400521	10.0	5	7	2400524	10.0	5	7	2400527	10.0	5	7	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	100.0	1	1	0	12.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2107	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600095	5.0	1	1	2600754	5.0	1	1	2600704	10.0	1	1	2400521	10.0	5	7	2400524	10.0	5	7	2400527	10.0	5	7	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	100.0	1	1	0	15.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
3001	3503004	100.0	1	1	3503005	100.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
3002	3503006	100.0	1	1	3503007	100.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
3003	3503008	100.0	1	1	3503009	100.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
9001	2209232	100.0	2	2	2209233	100.0	1	1	2209234	100.0	1	1	2209235	100.0	1	1	2209236	100.0	1	1	2209237	100.0	1	1	2209238	100.0	1	1	2209239	100.0	1	1	2209240	100.0	1	1	2209241	100.0	1	1	2209242	100.0	1	1	2209243	100.0	1	1	2209244	100.0	1	1	2209245	100.0	1	1	2209246	100.0	1	1	2401023	100.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
9997	2209232	100.0	2	2	2209233	100.0	1	1	2209234	100.0	1	1	2209235	100.0	1	1	2209236	100.0	1	1	2209237	100.0	1	1	2209238	100.0	1	1	2209239	100.0	1	1	2209240	100.0	1	1	2209241	100.0	1	1	2209242	100.0	1	1	2209243	100.0	1	1	2209244	100.0	1	1	2209245	100.0	1	1	2209246	100.0	1	1	2401023	100.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
9998	0	100.0	2	2	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	100.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
9999	2209232	100.0	2	2	2209233	100.0	1	1	2209234	100.0	1	1	2209235	100.0	1	1	2209236	100.0	1	1	2209237	100.0	1	1	2209238	100.0	1	1	2209239	100.0	1	1	2209240	100.0	1	1	2209241	100.0	1	1	2209242	100.0	1	1	2209243	100.0	1	1	2209244	100.0	1	1	2209245	100.0	1	1	2209246	100.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
