n_ID	n_STACK	n_BUFF_TYPE	s_BUFF_ICON	f_DURATION	s_BUFF_CANCEL	s_BUFF_CONDITON	s_CONDITIONAL_BUFF	s_CONSTANT_BUFF	s_BUFF_FXS	s_BUFF_FXS_RIGHT	s_BUFF_FXS_LEFT	n_ANIMATION_RANK	s_ANIMATION_REPLACE
22609	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIPHYSICS(0.05)\nADD_ABSORB_SHIELD(0.1)				0	
22610	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.05)\nADD_STRENGH(0.14)				0	
22611	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.05)\nADD_CONSITUTION(0.14)				0	
22612	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.05)\nADD_AGILITY(0.14)				0	
22613	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.05)\nADD_PERCEPTION(0.14)				0	
22614	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.05)\nADD_INTELLECT(0.14)				0	
22615	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.05)\nADD_ANTI_POWERHIT(0.01)				0	
22616	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.05)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22617	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.05)\nADD_ABSORB_POWERDAM(0.1)				0	
22618	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.05)\nADD_ABSORB_SHIELD(0.1)				0	
22619	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.16)\nADD_STRENGH(0.14)				0	
22620	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.16)\nADD_CONSITUTION(0.14)				0	
22621	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.16)\nADD_AGILITY(0.14)				0	
22622	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.16)\nADD_PERCEPTION(0.14)				0	
22623	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.16)\nADD_INTELLECT(0.14)				0	
22624	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.16)\nADD_ANTI_POWERHIT(0.01)				0	
22625	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.16)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22626	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.16)\nADD_ABSORB_POWERDAM(0.1)				0	
22627	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.16)\nADD_ABSORB_SHIELD(0.1)				0	
22628	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.16)\nADD_STRENGH(0.14)				0	
22629	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.16)\nADD_CONSITUTION(0.14)				0	
22630	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.16)\nADD_AGILITY(0.14)				0	
22631	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.16)\nADD_PERCEPTION(0.14)				0	
22632	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.16)\nADD_INTELLECT(0.14)				0	
22633	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.16)\nADD_ANTI_POWERHIT(0.01)				0	
22634	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.16)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22635	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.16)\nADD_ABSORB_POWERDAM(0.1)				0	
22636	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.16)\nADD_ABSORB_SHIELD(0.1)				0	
22637	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.15)\nADD_STRENGH(0.14)				0	
22638	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.15)\nADD_CONSITUTION(0.14)				0	
22639	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.15)\nADD_AGILITY(0.14)				0	
22640	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.15)\nADD_PERCEPTION(0.14)				0	
22641	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.15)\nADD_INTELLECT(0.14)				0	
22642	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.15)\nADD_ANTI_POWERHIT(0.01)				0	
22643	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.15)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22644	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.15)\nADD_ABSORB_POWERDAM(0.1)				0	
22645	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.15)\nADD_ABSORB_SHIELD(0.1)				0	
22646	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.15)\nADD_STRENGH(0.14)				0	
22647	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.15)\nADD_CONSITUTION(0.14)				0	
22648	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.15)\nADD_AGILITY(0.14)				0	
22649	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.15)\nADD_PERCEPTION(0.14)				0	
22650	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.15)\nADD_INTELLECT(0.14)				0	
22651	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.15)\nADD_ANTI_POWERHIT(0.01)				0	
22652	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.15)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22653	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.15)\nADD_ABSORB_POWERDAM(0.1)				0	
22654	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.15)\nADD_ABSORB_SHIELD(0.1)				0	
22655	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.003)\nADD_STRENGH(0.14)				0	
22656	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.003)\nADD_CONSITUTION(0.14)				0	
22657	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.003)\nADD_AGILITY(0.14)				0	
22658	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.003)\nADD_PERCEPTION(0.14)				0	
22659	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.003)\nADD_INTELLECT(0.14)				0	
22660	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.003)\nADD_ANTI_POWERHIT(0.01)				0	
22661	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.003)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22662	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.003)\nADD_ABSORB_POWERDAM(0.1)				0	
22663	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.003)\nADD_ABSORB_SHIELD(0.1)				0	
22664	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.003)\nADD_STRENGH(0.14)				0	
22665	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.003)\nADD_CONSITUTION(0.14)				0	
22666	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.003)\nADD_AGILITY(0.14)				0	
22667	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.003)\nADD_PERCEPTION(0.14)				0	
22668	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.003)\nADD_INTELLECT(0.14)				0	
22669	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.003)\nADD_ANTI_POWERHIT(0.01)				0	
22670	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.003)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22671	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.003)\nADD_ABSORB_POWERDAM(0.1)				0	
22672	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.003)\nADD_ABSORB_SHIELD(0.1)				0	
22673	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.003)\nADD_STRENGH(0.14)				0	
22674	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.003)\nADD_CONSITUTION(0.14)				0	
22675	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.003)\nADD_AGILITY(0.14)				0	
22676	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.003)\nADD_PERCEPTION(0.14)				0	
22677	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.003)\nADD_INTELLECT(0.14)				0	
22678	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.003)\nADD_ANTI_POWERHIT(0.01)				0	
22679	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.003)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22680	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.003)\nADD_ABSORB_POWERDAM(0.1)				0	
22681	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.003)\nADD_ABSORB_SHIELD(0.1)				0	
22682	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.09)\nADD_CONSITUTION(0.14)				0	
22683	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.09)\nADD_AGILITY(0.14)				0	
22684	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.09)\nADD_PERCEPTION(0.14)				0	
22685	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.09)\nADD_INTELLECT(0.14)				0	
22686	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.09)\nADD_ANTI_POWERHIT(0.01)				0	
22687	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.09)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22688	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.09)\nADD_ABSORB_POWERDAM(0.1)				0	
22689	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.09)\nADD_ABSORB_SHIELD(0.1)				0	
22690	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.09)\nADD_STRENGH(0.14)				0	
22691	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.09)\nADD_AGILITY(0.14)				0	
22692	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.09)\nADD_PERCEPTION(0.14)				0	
22693	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.09)\nADD_INTELLECT(0.14)				0	
22694	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.09)\nADD_ANTI_POWERHIT(0.01)				0	
22695	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.09)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22696	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.09)\nADD_ABSORB_POWERDAM(0.1)				0	
22697	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.09)\nADD_ABSORB_SHIELD(0.1)				0	
22698	999	0		0.0				ADD_HPMAX(0.18)\nADD_AGILITY(0.09)\nADD_STRENGH(0.14)				0	
22699	999	0		0.0				ADD_HPMAX(0.18)\nADD_AGILITY(0.09)\nADD_CONSITUTION(0.14)				0	
22700	999	0		0.0				ADD_HPMAX(0.18)\nADD_AGILITY(0.09)\nADD_PERCEPTION(0.14)				0	
22701	999	0		0.0				ADD_HPMAX(0.18)\nADD_AGILITY(0.09)\nADD_INTELLECT(0.14)				0	
22702	999	0		0.0				ADD_HPMAX(0.18)\nADD_AGILITY(0.09)\nADD_ANTI_POWERHIT(0.01)				0	
22703	999	0		0.0				ADD_HPMAX(0.18)\nADD_AGILITY(0.09)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22704	999	0		0.0				ADD_HPMAX(0.18)\nADD_AGILITY(0.09)\nADD_ABSORB_POWERDAM(0.1)				0	
22705	999	0		0.0				ADD_HPMAX(0.18)\nADD_AGILITY(0.09)\nADD_ABSORB_SHIELD(0.1)				0	
22706	999	0		0.0				ADD_HPMAX(0.18)\nADD_PERCEPTION(0.09)\nADD_STRENGH(0.14)				0	
22707	999	0		0.0				ADD_HPMAX(0.18)\nADD_PERCEPTION(0.09)\nADD_CONSITUTION(0.14)				0	
22708	999	0		0.0				ADD_HPMAX(0.18)\nADD_PERCEPTION(0.09)\nADD_AGILITY(0.14)				0	
22709	999	0		0.0				ADD_HPMAX(0.18)\nADD_PERCEPTION(0.09)\nADD_INTELLECT(0.14)				0	
22710	999	0		0.0				ADD_HPMAX(0.18)\nADD_PERCEPTION(0.09)\nADD_ANTI_POWERHIT(0.01)				0	
22711	999	0		0.0				ADD_HPMAX(0.18)\nADD_PERCEPTION(0.09)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22712	999	0		0.0				ADD_HPMAX(0.18)\nADD_PERCEPTION(0.09)\nADD_ABSORB_POWERDAM(0.1)				0	
22713	999	0		0.0				ADD_HPMAX(0.18)\nADD_PERCEPTION(0.09)\nADD_ABSORB_SHIELD(0.1)				0	
22714	999	0		0.0				ADD_HPMAX(0.18)\nADD_INTELLECT(0.09)\nADD_STRENGH(0.14)				0	
22715	999	0		0.0				ADD_HPMAX(0.18)\nADD_INTELLECT(0.09)\nADD_CONSITUTION(0.14)				0	
22716	999	0		0.0				ADD_HPMAX(0.18)\nADD_INTELLECT(0.09)\nADD_AGILITY(0.14)				0	
22717	999	0		0.0				ADD_HPMAX(0.18)\nADD_INTELLECT(0.09)\nADD_PERCEPTION(0.14)				0	
22718	999	0		0.0				ADD_HPMAX(0.18)\nADD_INTELLECT(0.09)\nADD_ANTI_POWERHIT(0.01)				0	
22719	999	0		0.0				ADD_HPMAX(0.18)\nADD_INTELLECT(0.09)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22720	999	0		0.0				ADD_HPMAX(0.18)\nADD_INTELLECT(0.09)\nADD_ABSORB_POWERDAM(0.1)				0	
22721	999	0		0.0				ADD_HPMAX(0.18)\nADD_INTELLECT(0.09)\nADD_ABSORB_SHIELD(0.1)				0	
22722	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIPHYSICS(0.1)\nADD_STRENGH(0.14)				0	
22723	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIPHYSICS(0.1)\nADD_CONSITUTION(0.14)				0	
22724	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIPHYSICS(0.1)\nADD_AGILITY(0.14)				0	
22725	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIPHYSICS(0.1)\nADD_PERCEPTION(0.14)				0	
22726	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIPHYSICS(0.1)\nADD_INTELLECT(0.14)				0	
22727	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIPHYSICS(0.1)\nADD_ANTI_POWERHIT(0.01)				0	
22728	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIPHYSICS(0.1)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22729	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIPHYSICS(0.1)\nADD_ABSORB_POWERDAM(0.1)				0	
22730	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIPHYSICS(0.1)\nADD_ABSORB_SHIELD(0.1)				0	
22731	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.1)\nADD_STRENGH(0.14)				0	
22732	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.1)\nADD_CONSITUTION(0.14)				0	
22733	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.1)\nADD_AGILITY(0.14)				0	
22734	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.1)\nADD_PERCEPTION(0.14)				0	
22735	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.1)\nADD_INTELLECT(0.14)				0	
22736	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.1)\nADD_ANTI_POWERHIT(0.01)				0	
22737	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.1)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22738	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.1)\nADD_ABSORB_POWERDAM(0.1)				0	
22739	999	0		0.0				ADD_HPMAX(0.18)\nADD_DAMMIMAGIC(0.1)\nADD_ABSORB_SHIELD(0.1)				0	
22740	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.32)\nADD_STRENGH(0.14)				0	
22741	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.32)\nADD_CONSITUTION(0.14)				0	
22742	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.32)\nADD_AGILITY(0.14)				0	
22743	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.32)\nADD_PERCEPTION(0.14)				0	
22744	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.32)\nADD_INTELLECT(0.14)				0	
22745	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.32)\nADD_ANTI_POWERHIT(0.01)				0	
22746	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.32)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22747	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.32)\nADD_ABSORB_POWERDAM(0.1)				0	
22748	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_PHYSICS(0.32)\nADD_ABSORB_SHIELD(0.1)				0	
22749	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.32)\nADD_STRENGH(0.14)				0	
22750	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.32)\nADD_CONSITUTION(0.14)				0	
22751	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.32)\nADD_AGILITY(0.14)				0	
22752	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.32)\nADD_PERCEPTION(0.14)				0	
22753	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.32)\nADD_INTELLECT(0.14)				0	
22754	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.32)\nADD_ANTI_POWERHIT(0.01)				0	
22755	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.32)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22756	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.32)\nADD_ABSORB_POWERDAM(0.1)				0	
22757	999	0		0.0				ADD_HPMAX(0.18)\nADD_AC_MAGIC(0.32)\nADD_ABSORB_SHIELD(0.1)				0	
22758	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.3)\nADD_STRENGH(0.14)				0	
22759	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.3)\nADD_CONSITUTION(0.14)				0	
22760	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.3)\nADD_AGILITY(0.14)				0	
22761	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.3)\nADD_PERCEPTION(0.14)				0	
22762	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.3)\nADD_INTELLECT(0.14)				0	
22763	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.3)\nADD_ANTI_POWERHIT(0.01)				0	
22764	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.3)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22765	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.3)\nADD_ABSORB_POWERDAM(0.1)				0	
22766	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_PHYSICS(0.3)\nADD_ABSORB_SHIELD(0.1)				0	
22767	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.3)\nADD_STRENGH(0.14)				0	
22768	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.3)\nADD_CONSITUTION(0.14)				0	
22769	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.3)\nADD_AGILITY(0.14)				0	
22770	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.3)\nADD_PERCEPTION(0.14)				0	
22771	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.3)\nADD_INTELLECT(0.14)				0	
22772	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.3)\nADD_ANTI_POWERHIT(0.01)				0	
22773	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.3)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22774	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.3)\nADD_ABSORB_POWERDAM(0.1)				0	
22775	999	0		0.0				ADD_HPMAX(0.18)\nADD_PENETRATE_MAGIC(0.3)\nADD_ABSORB_SHIELD(0.1)				0	
22776	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.006)\nADD_STRENGH(0.14)				0	
22777	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.006)\nADD_CONSITUTION(0.14)				0	
22778	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.006)\nADD_AGILITY(0.14)				0	
22779	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.006)\nADD_PERCEPTION(0.14)				0	
22780	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.006)\nADD_INTELLECT(0.14)				0	
22781	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.006)\nADD_ANTI_POWERHIT(0.01)				0	
22782	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.006)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22783	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.006)\nADD_ABSORB_POWERDAM(0.1)				0	
22784	999	0		0.0				ADD_HPMAX(0.18)\nADD_HITRATE(0.006)\nADD_ABSORB_SHIELD(0.1)				0	
22785	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.006)\nADD_STRENGH(0.14)				0	
22786	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.006)\nADD_CONSITUTION(0.14)				0	
22787	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.006)\nADD_AGILITY(0.14)				0	
22788	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.006)\nADD_PERCEPTION(0.14)				0	
22789	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.006)\nADD_INTELLECT(0.14)				0	
22790	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.006)\nADD_ANTI_POWERHIT(0.01)				0	
22791	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.006)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22792	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.006)\nADD_ABSORB_POWERDAM(0.1)				0	
22793	999	0		0.0				ADD_HPMAX(0.18)\nADD_DODGE(0.006)\nADD_ABSORB_SHIELD(0.1)				0	
22794	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.006)\nADD_STRENGH(0.14)				0	
22795	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.006)\nADD_CONSITUTION(0.14)				0	
22796	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.006)\nADD_AGILITY(0.14)				0	
22797	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.006)\nADD_PERCEPTION(0.14)				0	
22798	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.006)\nADD_INTELLECT(0.14)				0	
22799	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.006)\nADD_ANTI_POWERHIT(0.01)				0	
22800	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.006)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22801	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.006)\nADD_ABSORB_POWERDAM(0.1)				0	
22802	999	0		0.0				ADD_HPMAX(0.18)\nADD_POWERHIT(0.006)\nADD_ABSORB_SHIELD(0.1)				0	
22803	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.14)\nADD_CONSITUTION(0.14)				0	
22804	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.14)\nADD_AGILITY(0.14)				0	
22805	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.14)\nADD_PERCEPTION(0.14)				0	
22806	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.14)\nADD_INTELLECT(0.14)				0	
22807	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.14)\nADD_ANTI_POWERHIT(0.01)				0	
22808	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.14)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22809	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.14)\nADD_ABSORB_POWERDAM(0.1)				0	
22810	999	0		0.0				ADD_HPMAX(0.18)\nADD_STRENGH(0.14)\nADD_ABSORB_SHIELD(0.1)				0	
22811	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.14)\nADD_STRENGH(0.14)				0	
22812	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.14)\nADD_AGILITY(0.14)				0	
22813	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.14)\nADD_PERCEPTION(0.14)				0	
22814	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.14)\nADD_INTELLECT(0.14)				0	
22815	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.14)\nADD_ANTI_POWERHIT(0.01)				0	
22816	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.14)\nADD_MULTIPLY_POWERDAM(0.1)				0	
22817	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.14)\nADD_ABSORB_POWERDAM(0.1)				0	
22818	999	0		0.0				ADD_HPMAX(0.18)\nADD_CONSITUTION(0.14)\nADD_ABSORB_SHIELD(0.1)				0	
