# FACTPACK-L2-CLASSCENSUS-001 -- declared class names in the Pirate Force client image
# derived ONLY from pf_bridge/factpack_L1/strings_ascii.tsv (sha256 ddad39f182544feaa56af2b451c0acf96cc028ad27224588779bd5d2a8051b94)
# NONCLAIM: every row is a literal in a file.  Presence does NOT prove the class is constructed, registered, or ever hit the wire.
# wire_id is DERIVED from the name by the round-62 hash.  It is NOT read from any table in the image.
name	family	wire_id	wire_id_dec	rtti_va	rtti_file_offset	literal_kind	literal_va	in_names_table	in_round86_census	in_round38_tsv	id_collision_with_table_name	rtti_descriptor	literal_run_text
MainMenuEventHandler	ui_event_handler	0x5419	21529	0x01023F3C	0x00C2173C	none	-	False	False	False	-	.?AVMainMenuEventHandler@@	-
MainMenuPopWindowEventHandler	ui_event_handler	0xAEEF	44783	0x01023F7C	0x00C2177C	none	-	False	False	False	-	.?AVMainMenuPopWindowEventHandler@@	-
MainMessageBoxCreateCharEventHandler	ui_event_handler	0x0627	1575	0x010212E4	0x00C1EAE4	none	-	False	False	False	-	.?AVMainMessageBoxCreateCharEventHandler@@	-
MainMessageBoxEventHandler	ui_event_handler	0x8BBD	35773	0x01024444	0x00C21C44	none	-	False	False	False	-	.?AVMainMessageBoxEventHandler@@	-
MainMoneyEditorEventHandler	ui_event_handler	0x97E4	38884	0x01023FAC	0x00C217AC	none	-	False	False	False	-	.?AVMainMoneyEditorEventHandler@@	-
MainMoneyEventHandler	ui_event_handler	0x5CD6	23766	0x01023FD8	0x00C217D8	none	-	False	False	False	-	.?AVMainMoneyEventHandler@@	-
MainPKCountEditorEventHandler	ui_event_handler	0xADB0	44464	0x01024148	0x00C21948	none	-	False	False	False	-	.?AVMainPKCountEditorEventHandler@@	-
MainPKCountEventHandler	ui_event_handler	0x6DD4	28116	0x01024174	0x00C21974	none	-	False	False	False	-	.?AVMainPKCountEventHandler@@	-
MainPanelCharInfoNewEditorEventHandler	ui_event_handler	0x25B9	9657	0x010245E0	0x00C21DE0	none	-	False	False	False	-	.?AVMainPanelCharInfoNewEditorEventHandler@@	-
MainPanelCharInfoNewEventHandler	ui_event_handler	0xD03E	53310	0x01024618	0x00C21E18	none	-	False	False	False	-	.?AVMainPanelCharInfoNewEventHandler@@	-
MainPanelHotkeyEventHandler	ui_event_handler	0x97AD	38829	0x010247CC	0x00C21FCC	none	-	False	False	False	-	.?AVMainPanelHotkeyEventHandler@@	-
MainPanelHotkeySkillEditorEventHandler	ui_event_handler	0x2909	10505	0x010252DC	0x00C22ADC	none	-	False	False	False	-	.?AVMainPanelHotkeySkillEditorEventHandler@@	-
MainPanelHotkeySkillEventHandler	ui_event_handler	0xD38E	54158	0x01025314	0x00C22B14	none	-	False	False	False	-	.?AVMainPanelHotkeySkillEventHandler@@	-
MainPanelLittleMapEventHandler	ui_event_handler	0xB89F	47263	0x01021094	0x00C1E894	none	-	False	False	False	-	.?AVMainPanelLittleMapEventHandler@@	-
MainPanelNotificationEventHandler	ui_event_handler	0xE1B3	57779	0x01024474	0x00C21C74	none	-	False	False	False	-	.?AVMainPanelNotificationEventHandler@@	-
MainPanelRescueEditorEventHandler	ui_event_handler	0xE05B	57435	0x01024000	0x00C21800	none	-	False	False	False	-	.?AVMainPanelRescueEditorEventHandler@@	-
MainPanelRescueEventHandler	ui_event_handler	0x96E3	38627	0x01024030	0x00C21830	none	-	False	False	False	-	.?AVMainPanelRescueEventHandler@@	-
MainPanelTargetEnemyNewEditorEventHandler	ui_event_handler	0x57AC	22444	0x01024060	0x00C21860	none	-	False	False	False	-	.?AVMainPanelTargetEnemyNewEditorEventHandler@@	-
MainPanelTargetEnemyNewEventHandler	ui_event_handler	0xFAFC	64252	0x0102410C	0x00C2190C	none	-	False	False	False	-	.?AVMainPanelTargetEnemyNewEventHandler@@	-
MainPanelTargetFriendlyNewEditorEventHandler	ui_event_handler	0x8C22	35874	0x01024098	0x00C21898	none	-	False	False	False	-	.?AVMainPanelTargetFriendlyNewEditorEventHandler@@	-
MainPanelTargetFriendlyNewEventHandler	ui_event_handler	0x283D	10301	0x010240D4	0x00C218D4	none	-	False	False	False	-	.?AVMainPanelTargetFriendlyNewEventHandler@@	-
MainRoleStatusEditorEventHandler	ui_event_handler	0xD4BA	54458	0x01024654	0x00C21E54	none	-	False	False	False	-	.?AVMainRoleStatusEditorEventHandler@@	-
MainRoleStatusEventHandler	ui_event_handler	0x8DA9	36265	0x01024684	0x00C21E84	none	-	False	False	False	-	.?AVMainRoleStatusEventHandler@@	-
MainSailLookoutEditorEventHandler	ui_event_handler	0xE20C	57868	0x01027388	0x00C24B88	none	-	False	False	False	-	.?AVMainSailLookoutEditorEventHandler@@	-
MainSailLookoutEventHandler	ui_event_handler	0x9894	39060	0x010273B8	0x00C24BB8	none	-	False	False	False	-	.?AVMainSailLookoutEventHandler@@	-
MainSailShipInfoEditorEventHandler	ui_event_handler	0xECF4	60660	0x010273E8	0x00C24BE8	none	-	False	False	False	-	.?AVMainSailShipInfoEditorEventHandler@@	-
MainSailShipInfoEventHandler	ui_event_handler	0xA115	41237	0x01027440	0x00C24C40	none	-	False	False	False	-	.?AVMainSailShipInfoEventHandler@@	-
MainSailShipTreasureHuntingEventHandler	ui_event_handler	0x3A66	14950	0x010231FC	0x00C209FC	none	-	False	False	False	-	.?AVMainSailShipTreasureHuntingEventHandler@@	-
MainSailTreasureHuntingEventHandler	ui_event_handler	0xFE08	65032	0x01023238	0x00C20A38	none	-	False	False	False	-	.?AVMainSailTreasureHuntingEventHandler@@	-
MainSceneNameEventHandler	ui_event_handler	0x8075	32885	0x01024380	0x00C21B80	none	-	False	False	False	-	.?AVMainSceneNameEventHandler@@	-
MainTalkEditorEventHandler	ui_event_handler	0x8C6D	35949	0x0102477C	0x00C21F7C	none	-	False	False	False	-	.?AVMainTalkEditorEventHandler@@	-
MainTalkEventHandler	ui_event_handler	0x53C6	21446	0x010247A8	0x00C21FA8	none	-	False	False	False	-	.?AVMainTalkEventHandler@@	-
MapTeleportDoorEditorEventHandler	ui_event_handler	0xE1A3	57763	0x010275E0	0x00C24DE0	none	-	False	False	False	-	.?AVMapTeleportDoorEditorEventHandler@@	-
MapTeleportDoorEventHandler	ui_event_handler	0x982B	38955	0x01027610	0x00C24E10	none	-	False	False	False	-	.?AVMapTeleportDoorEventHandler@@	-
Marker	other_unclassified	0x08B6	2230	0x0101F548	0x00C1CD48	none	-	False	False	False	-	.?AVMarker@@	-
MarkerPathFindCommand	scene_world_move	0x5AD1	23249	0x0101A194	0x00C17994	none	-	False	False	False	-	.?AVMarkerPathFindCommand@@	-
MediaObject	other_unclassified	0x1A0B	6667	0x0101DC00	0x00C1B400	none	-	False	False	False	-	.?AVMediaObject@@	-
MenuRecord	persistence_record	0x1644	5700	0x01023F60	0x00C21760	none	-	False	False	False	-	.?AVMenuRecord@@	-
MessageBoxEventHandler	ui_event_handler	0x6503	25859	0x01023DA0	0x00C215A0	none	-	False	False	False	-	.?AVMessageBoxEventHandler@@	-
MiniGame	other_unclassified	0x0DD9	3545	0x0101AB48	0x00C18348	none	-	False	False	False	-	.?AVMiniGame@@	-
MiniGamePuzzle	other_unclassified	0x2B33	11059	0x01024BA8	0x00C223A8	none	-	False	False	False	-	.?AVMiniGamePuzzle@@	-
MiscNotifyVital	wire_vital	0x310C	12556	0x0101FBF0	0x00C1D3F0	standalone	0x00F309CC	True	False	True	-	.?AVMiscNotifyVital@@	MiscNotifyVital
MobLuaProxy_Client	other_unclassified	0x454A	17738	0x01021EB0	0x00C1F6B0	none	-	False	False	False	-	.?AVMobLuaProxy_Client@@	-
Module	module_subsystem	0x08A5	2213	0x0101ACD4	0x00C184D4	standalone	0x00F31424	False	True	False	-	.?AVModule@@	Module
ModuleDataType	other_unclassified	0x29E5	10725	0x01020054	0x00C1D854	none	-	False	False	False	-	.?AVModuleDataType@@	-
ModuleHandler	other_unclassified	0x2495	9365	0x0102572C	0x00C22F2C	none	-	False	False	False	-	.?AVModuleHandler@@	-
MovementAttr	attr_state_block	0x2067	8295	0x010200DC	0x00C1D8DC	standalone	0x00F0E840	True	True	False	-	.?AVMovementAttr@@	MovementAttr
MovieChooseEventHandler	ui_event_handler	0x6E96	28310	0x01026F58	0x00C24758	none	-	False	False	False	-	.?AVMovieChooseEventHandler@@	-
MusicControlVital	wire_vital	0x3EAF	16047	0x0101FBD0	0x00C1D3D0	standalone	0x00F309B8	True	False	True	-	.?AVMusicControlVital@@	MusicControlVital
NPCAppearAttr	attr_state_block	0x2418	9240	0x0102747C	0x00C24C7C	standalone	0x00F47278	False	True	False	-	.?AVNPCAppearAttr@@	NPCAppearAttr
NPCAppearModule_Client	module_subsystem	0x643B	25659	0x0101E050	0x00C1B850	standalone	0x00F472F4	False	True	False	-	.?AVNPCAppearModule_Client@@	NPCAppearModule_Client
NPCAttr	attr_state_block	0x0AD5	2773	0x010200C4	0x00C1D8C4	standalone	0x00F0E838	True	True	False	-	.?AVNPCAttr@@	NPCAttr
NPCConversation	actor_npc	0x31D8	12760	0x01020224	0x00C1DA24	standalone	0x00F340A0	True	True	False	-	.?AVNPCConversation@@	NPCConversation
NPCLoadStream	persistence_record	0x23A0	9120	0x0101A7C8	0x00C17FC8	none	-	False	False	False	-	.?AVNPCLoadStream@@	-
NPCPlacement	actor_npc	0x1F27	7975	0x0102176C	0x00C1EF6C	none	-	False	False	False	-	.?AVNPCPlacement@@	-
NPCPos	scene_world_move	0x07D4	2004	0x01021394	0x00C1EB94	none	-	False	False	False	-	.?AVNPCPos@@	-
NPCTalkModule	module_subsystem	0x23D0	9168	0x0101E270	0x00C1BA70	standalone	0x00F47C54	False	True	False	-	.?AVNPCTalkModule@@	NPCTalkModule
NPCUnit	actor_npc	0x0AD3	2771	0x01021738	0x00C1EF38	none	-	False	False	False	-	.?AVNPCUnit@@	-
NPCVoiceModule	module_subsystem	0x2962	10594	0x0101E19C	0x00C1B99C	standalone	0x00F47C44	False	True	False	-	.?AVNPCVoiceModule@@	NPCVoiceModule
NPC_MovieModule	module_subsystem	0x2F98	12184	0x0101DBE0	0x00C1B3E0	standalone	0x00F43238	False	True	False	-	.?AVNPC_MovieModule@@	NPC_MovieModule
NameBoard3D	other_unclassified	0x1674	5748	0x0101B068	0x00C18868	none	-	False	False	False	-	.?AVNameBoard3D@@	-
NameBoardNPC	actor_npc	0x1B2A	6954	0x0101B0A4	0x00C188A4	none	-	False	False	False	-	.?AVNameBoardNPC@@	-
NameBoardPlayer	other_unclassified	0x3033	12339	0x0101B084	0x00C18884	none	-	False	False	False	-	.?AVNameBoardPlayer@@	-
NavigationExAttr	attr_state_block	0x372E	14126	0x0101C6F8	0x00C19EF8	pooled_tail	0x00F0E988	False	True	False	-	.?AVNavigationExAttr@@	I@NavigationExAttr
NavigationExGameObj	scene_world_move	0x493A	18746	0x0101C894	0x00C1A094	none	-	False	False	False	-	.?AVNavigationExGameObj@@	-
NavigationExModule_Client	module_subsystem	0x81EC	33260	0x0101C8B8	0x00C1A0B8	standalone	0x00F469DC	False	True	False	-	.?AVNavigationExModule_Client@@	NavigationExModule_Client
NavigationExSurveyData	scene_world_move	0x65F9	26105	0x0101C718	0x00C19F18	none	-	False	False	False	-	.?AVNavigationExSurveyData@@	-
NavigationEx_AddSurveyDataVtial	wire_vital	0xC4AF	50351	0x0101C770	0x00C19F70	standalone	0x00F47000	False	True	False	-	.?AVNavigationEx_AddSurveyDataVtial@@	NavigationEx_AddSurveyDataVtial
NavigationEx_EndSalvaging	scene_world_move	0x8116	33046	0x0101C800	0x00C1A000	standalone	0x00F47060	False	True	False	-	.?AVNavigationEx_EndSalvaging@@	NavigationEx_EndSalvaging
NavigationEx_EnterInstanceVital	wire_vital	0xC723	50979	0x0101C828	0x00C1A028	standalone	0x00F4707C	True	False	True	-	.?AVNavigationEx_EnterInstanceVital@@	NavigationEx_EnterInstanceVital
NavigationEx_RemoveSurveyDataVtial	wire_vital	0xEF7E	61310	0x0101C7A0	0x00C19FA0	standalone	0x00F47020	False	True	False	-	.?AVNavigationEx_RemoveSurveyDataVtial@@	NavigationEx_RemoveSurveyDataVtial
NavigationEx_RequestSurveyVtial	wire_vital	0xCCCA	52426	0x0101C740	0x00C19F40	standalone	0x00F46FE0	False	True	False	-	.?AVNavigationEx_RequestSurveyVtial@@	NavigationEx_RequestSurveyVtial
NavigationEx_StartSalvaging	scene_world_move	0x98F6	39158	0x0101C7D4	0x00C19FD4	standalone	0x00F47044	False	True	False	-	.?AVNavigationEx_StartSalvaging@@	NavigationEx_StartSalvaging
NavigationEx_UseAddingMoraleItemResultVital	wire_vital	0x7A94	31380	0x0101C858	0x00C1A058	standalone	0x00F4709C	True	False	True	-	.?AVNavigationEx_UseAddingMoraleItemResultVital@@	NavigationEx_UseAddingMoraleItemResultVital
NetworkData	data_blob	0x1A50	6736	0x0101F430	0x00C1CC30	none	-	False	False	False	-	.?AVNetworkData@@	-
NetworkDataPool	other_unclassified	0x3019	12313	0x0101F44C	0x00C1CC4C	none	-	False	False	False	-	.?AVNetworkDataPool@@	-
NewMailEventHandler	ui_event_handler	0x4BCE	19406	0x010211E4	0x00C1E9E4	none	-	False	False	False	-	.?AVNewMailEventHandler@@	-
NewsflashAttr	attr_state_block	0x2576	9590	0x0101DD44	0x00C1B544	standalone	0x00F45684	False	True	False	-	.?AVNewsflashAttr@@	NewsflashAttr
NewsflashModule_Client	module_subsystem	0x6599	26009	0x0101DD60	0x00C1B560	standalone	0x00F4578C	False	True	False	-	.?AVNewsflashModule_Client@@	NewsflashModule_Client
NewsflashRec	other_unclassified	0x1EE5	7909	0x0101DD04	0x00C1B504	none	-	False	False	False	-	.?AVNewsflashRec@@	-
NewsflashRec_Client	other_unclassified	0x4B53	19283	0x0101DD20	0x00C1B520	none	-	False	False	False	-	.?AVNewsflashRec_Client@@	-
NewsflashTip	other_unclassified	0x1FC1	8129	0x0101F414	0x00C1CC14	none	-	False	False	False	-	.?AVNewsflashTip@@	-
NotificationData	data_blob	0x3616	13846	0x0101A4A0	0x00C17CA0	none	-	False	False	False	-	.?AVNotificationData@@	-
NotifyEnterCreateActor	actor_npc	0x6539	25913	0x0101F780	0x00C1CF80	standalone	0x00F307B4	True	True	False	-	.?AVNotifyEnterCreateActor@@	NotifyEnterCreateActor
NoviceMainEditorEventHandler	ui_event_handler	0xA222	41506	0x01027580	0x00C24D80	none	-	False	False	False	-	.?AVNoviceMainEditorEventHandler@@	-
NoviceMainEventHandler	ui_event_handler	0x64AD	25773	0x010275AC	0x00C24DAC	none	-	False	False	False	-	.?AVNoviceMainEventHandler@@	-
NoviceModule	module_subsystem	0x1F88	8072	0x0101E2B8	0x00C1BAB8	standalone	0x00F48158	False	True	False	-	.?AVNoviceModule@@	NoviceModule
NpcTalkCondition	other_unclassified	0x3787	14215	0x0101E1BC	0x00C1B9BC	none	-	False	False	False	-	.?AVNpcTalkCondition@@	-
NpcTalkCondition_HP	other_unclassified	0x48D6	18646	0x0101E1DC	0x00C1B9DC	none	-	False	False	False	-	.?AVNpcTalkCondition_HP@@	-
NpcTalkCondition_HP_ENEMY	other_unclassified	0x72BB	29371	0x0101E224	0x00C1BA24	none	-	False	False	False	-	.?AVNpcTalkCondition_HP_ENEMY@@	-
NpcTalkCondition_HP_I	other_unclassified	0x563F	22079	0x0101E200	0x00C1BA00	none	-	False	False	False	-	.?AVNpcTalkCondition_HP_I@@	-
NpcTalkCondition_Rate	other_unclassified	0x5C26	23590	0x0101E24C	0x00C1BA4C	none	-	False	False	False	-	.?AVNpcTalkCondition_Rate@@	-
OpenCloseUI	ui_widget	0x1890	6288	0x0101FAEC	0x00C1D2EC	standalone	0x00F30960	True	True	False	-	.?AVOpenCloseUI@@	OpenCloseUI
OpenCrystalPlateEventHandler	ui_event_handler	0xA2AE	41646	0x01024E70	0x00C22670	none	-	False	False	False	-	.?AVOpenCrystalPlateEventHandler@@	-
OpenTabPageCommand	other_unclassified	0x427A	17018	0x0101A1FC	0x00C179FC	none	-	False	False	False	-	.?AVOpenTabPageCommand@@	-
OpenTranslatePortalUI	ui_widget	0x5AA8	23208	0x0101E2D4	0x00C1BAD4	standalone	0x00F48634	False	True	False	-	.?AVOpenTranslatePortalUI@@	OpenTranslatePortalUI
OpenUICommand	other_unclassified	0x2340	9024	0x0101A114	0x00C17914	none	-	False	False	False	-	.?AVOpenUICommand@@	-
OtherNoteEditorEventHandler	ui_event_handler	0x97A3	38819	0x01023274	0x00C20A74	none	-	False	False	False	-	.?AVOtherNoteEditorEventHandler@@	-
OtherNoteEventHandler	ui_event_handler	0x5C95	23701	0x010232A0	0x00C20AA0	none	-	False	False	False	-	.?AVOtherNoteEventHandler@@	-
PVP3V3ENDEditorEventHandler	ui_event_handler	0x91AB	37291	0x01025C88	0x00C23488	none	-	False	False	False	-	.?AVPVP3V3ENDEditorEventHandler@@	-
PVP3V3ENDEventHandler	ui_event_handler	0x569D	22173	0x01025CB4	0x00C234B4	none	-	False	False	False	-	.?AVPVP3V3ENDEventHandler@@	-
PVP3V3ENTEREditorEventHandler	ui_event_handler	0xA6C1	42689	0x01025C34	0x00C23434	none	-	False	False	False	-	.?AVPVP3V3ENTEREditorEventHandler@@	-
PVP3V3ENTEREventHandler	ui_event_handler	0x66E5	26341	0x01025C60	0x00C23460	none	-	False	False	False	-	.?AVPVP3V3ENTEREventHandler@@	-
PVP3V3RegisterEditorEventHandler	ui_event_handler	0xD194	53652	0x01025CD8	0x00C234D8	none	-	False	False	False	-	.?AVPVP3V3RegisterEditorEventHandler@@	-
PVP3V3RegisterEventHandler	ui_event_handler	0x8A83	35459	0x01025D08	0x00C23508	none	-	False	False	False	-	.?AVPVP3V3RegisterEventHandler@@	-
PVP3V3SCOREEditorEventHandler	ui_event_handler	0xA691	42641	0x01025BE0	0x00C233E0	none	-	False	False	False	-	.?AVPVP3V3SCOREEditorEventHandler@@	-
PVP3V3SCOREEventHandler	ui_event_handler	0x66B5	26293	0x01025C0C	0x00C2340C	none	-	False	False	False	-	.?AVPVP3V3SCOREEventHandler@@	-
PackageReceiveEventHandler	ui_event_handler	0x8BC9	35785	0x010232C4	0x00C20AC4	none	-	False	False	False	-	.?AVPackageReceiveEventHandler@@	-
PandoraBoxModule_Client	module_subsystem	0x6E18	28184	0x0101DCB4	0x00C1B4B4	standalone	0x00F4541C	False	True	False	-	.?AVPandoraBoxModule_Client@@	PandoraBoxModule_Client
PandoraBoxVitalReq	wire_vital	0x43FC	17404	0x01024CCC	0x00C224CC	standalone	0x00F45434	True	False	True	-	.?AVPandoraBoxVitalReq@@	PandoraBoxVitalReq
PandoraBoxVitalRes	wire_vital	0x4420	17440	0x01024CF0	0x00C224F0	standalone	0x00F45448	True	False	True	-	.?AVPandoraBoxVitalRes@@	PandoraBoxVitalRes
PartyAttr	attr_state_block	0x12E9	4841	0x0101B6E8	0x00C18EE8	standalone	0x00F3421C	False	True	False	-	.?AVPartyAttr@@	PartyAttr
PartyCmdVital	wire_vital	0x2466	9318	0x01023EF8	0x00C216F8	standalone	0x00F349EC	True	False	True	-	.?AVPartyCmdVital@@	PartyCmdVital
PartyCommandEventHandler	ui_event_handler	0x782F	30767	0x01025AB4	0x00C232B4	none	-	False	False	False	-	.?AVPartyCommandEventHandler@@	-
PartyData	social_channel	0x11DD	4573	0x0101B740	0x00C18F40	none	-	False	False	False	-	.?AVPartyData@@	-
PartyInviteEventHandler	ui_event_handler	0x6F5B	28507	0x01025B10	0x00C23310	none	-	False	False	False	-	.?AVPartyInviteEventHandler@@	-
PartyInviteVital	wire_vital	0x37B1	14257	0x01023ED8	0x00C216D8	standalone	0x00F349D8	True	False	True	-	.?AVPartyInviteVital@@	PartyInviteVital
PartyLuaProxy_Client	social_channel	0x5592	21906	0x01025B3C	0x00C2333C	none	-	False	False	False	-	.?AVPartyLuaProxy_Client@@	-
PartyMember	social_channel	0x1AD8	6872	0x0101B724	0x00C18F24	none	-	False	False	False	-	.?AVPartyMember@@	-
PartyMemberPanelEventHandler	ui_event_handler	0xA1C2	41410	0x01025AE0	0x00C232E0	none	-	False	False	False	-	.?AVPartyMemberPanelEventHandler@@	-
PartyMemberSubInfo	social_channel	0x43C4	17348	0x0101B700	0x00C18F00	none	-	False	False	False	-	.?AVPartyMemberSubInfo@@	-
PartyModule_Client	module_subsystem	0x44E8	17640	0x0101B758	0x00C18F58	standalone	0x00F0DA14	False	True	False	-	.?AVPartyModule_Client@@	PartyModule_Client
PartyPickTypeSetting	social_channel	0x560C	22028	0x01023F14	0x00C21714	standalone	0x00F349FC	False	True	False	-	.?AVPartyPickTypeSetting@@	PartyPickTypeSetting
PartySearchEventHandler	ui_event_handler	0x6E78	28280	0x01026798	0x00C23F98	none	-	False	False	False	-	.?AVPartySearchEventHandler@@	-
PartyUpdateVital	wire_vital	0x372F	14127	0x01023EB8	0x00C216B8	standalone	0x00F349C4	True	False	True	-	.?AVPartyUpdateVital@@	PartyUpdateVital
PathFindCommand	scene_world_move	0x2F4D	12109	0x0101A174	0x00C17974	none	-	False	False	False	-	.?AVPathFindCommand@@	-
PatrolPath	scene_world_move	0x1645	5701	0x01021750	0x00C1EF50	none	-	False	False	False	-	.?AVPatrolPath@@	-
Pc3DCue	other_unclassified	0x098F	2447	0x0102A9C8	0x00C281C8	none	-	False	False	False	-	.?AVPc3DCue@@	-
PcAudio	other_unclassified	0x0B20	2848	0x0102A9FC	0x00C281FC	none	-	False	False	False	-	.?AVPcAudio@@	-
PcBinary	other_unclassified	0x0ED2	3794	0x0101E790	0x00C1BF90	none	-	False	False	False	-	.?AVPcBinary@@	-
PcBinaryDecode	other_unclassified	0x2937	10551	0x0102BD14	0x00C29514	none	-	False	False	False	-	.?AVPcBinaryDecode@@	-
PcColumn	other_unclassified	0x0EE0	3808	0x0101E848	0x00C1C048	none	-	False	False	False	-	.?AVPcColumn@@	-
PcColumnList	other_unclassified	0x2007	8199	0x0101E860	0x00C1C060	none	-	False	False	False	-	.?AVPcColumnList@@	-
PcConstData	data_blob	0x19DB	6619	0x0101E8AC	0x00C1C0AC	none	-	False	False	False	-	.?AVPcConstData@@	-
PcDateTime	other_unclassified	0x1563	5475	0x0101AC18	0x00C18418	none	-	False	False	False	-	.?AVPcDateTime@@	-
PcException	other_unclassified	0x1B83	7043	0x0101E6FC	0x00C1BEFC	none	-	False	False	False	-	.?AVPcException@@	-
PcFile	other_unclassified	0x0806	2054	0x01028164	0x00C25964	none	-	False	False	False	-	.?AVPcFile@@	-
PcIMS_Category	other_unclassified	0x29EA	10730	0x0101C584	0x00C19D84	none	-	False	False	False	-	.?AVPcIMS_Category@@	-
PcIMS_Data	data_blob	0x13C0	5056	0x0101C5DC	0x00C19DDC	none	-	False	False	False	-	.?AVPcIMS_Data@@	-
PcIMS_Event	other_unclassified	0x1966	6502	0x0101C568	0x00C19D68	none	-	False	False	False	-	.?AVPcIMS_Event@@	-
PcIMS_IMItem	item_inventory_economy	0x1BF1	7153	0x0101C5A4	0x00C19DA4	none	-	False	False	False	-	.?AVPcIMS_IMItem@@	-
PcIMS_Tag	other_unclassified	0x0FF1	4081	0x0101C550	0x00C19D50	none	-	False	False	False	-	.?AVPcIMS_Tag@@	-
PcLock	other_unclassified	0x0827	2087	0x01028044	0x00C25844	none	-	False	False	False	-	.?AVPcLock@@	-
PcLuaFunctions	other_unclassified	0x2B94	11156	0x01027B1C	0x00C2531C	none	-	False	False	False	-	.?AVPcLuaFunctions@@	-
PcMTObject	other_unclassified	0x1535	5429	0x0102805C	0x00C2585C	none	-	False	False	False	-	.?AVPcMTObject@@	-
PcMemFile	other_unclassified	0x1122	4386	0x0102817C	0x00C2597C	none	-	False	False	False	-	.?AVPcMemFile@@	-
PcObject	other_unclassified	0x0E50	3664	0x01028010	0x00C25810	none	-	False	False	False	-	.?AVPcObject@@	-
PcPackage	other_unclassified	0x1167	4455	0x0101E7A8	0x00C1BFA8	none	-	False	False	False	-	.?AVPcPackage@@	-
PcProtocol	other_unclassified	0x16F1	5873	0x0101F2DC	0x00C1CADC	standalone	0x00F5A4D0	False	True	False	-	.?AVPcProtocol@@	PcProtocol
PcProtocolProxy	other_unclassified	0x3303	13059	0x0101F2F8	0x00C1CAF8	standalone	0x00F5A4DC	False	True	False	-	.?AVPcProtocolProxy@@	PcProtocolProxy
PcRTTI	other_unclassified	0x06B6	1718	0x0102AB58	0x00C28358	none	-	False	False	False	-	.?AVPcRTTI@@	-
PcRealTimer	other_unclassified	0x1A4E	6734	0x0102807C	0x00C2587C	none	-	False	False	False	-	.?AVPcRealTimer@@	-
PcRecord	persistence_record	0x0E67	3687	0x0101E87C	0x00C1C07C	none	-	False	False	False	-	.?AVPcRecord@@	-
PcRefObject	other_unclassified	0x19DD	6621	0x01028028	0x00C25828	none	-	False	False	False	-	.?AVPcRefObject@@	-
PcShaFile	other_unclassified	0x1104	4356	0x0101E830	0x00C1C030	none	-	False	False	False	-	.?AVPcShaFile@@	-
PcTable	other_unclassified	0x0ACB	2763	0x0101E894	0x00C1C094	none	-	False	False	False	-	.?AVPcTable@@	-
PcThread	other_unclassified	0x0E11	3601	0x0102B708	0x00C28F08	none	-	False	False	False	-	.?AVPcThread@@	-
PcThreadRunObject	other_unclassified	0x3C88	15496	0x0101E770	0x00C1BF70	standalone	0x00FBAE58	False	True	False	-	.?AVPcThreadRunObject@@	PcThreadRunObject
PcTimer	other_unclassified	0x0B53	2899	0x0101AC34	0x00C18434	none	-	False	False	False	-	.?AVPcTimer@@	-
PcZipFile	other_unclassified	0x1168	4456	0x0102A6A8	0x00C27EA8	none	-	False	False	False	-	.?AVPcZipFile@@	-
